run_key,domain,run_id,asset_count,asset_ids,path,run_kind,descriptor_path,recipe_path,result_state,qa_state,selection_state,selection_authority,inputs_state,outputs_state,provenance_state,legacy,notes
animations:AM0205D-pod-canvas-feather-x4,animations,AM0205D-pod-canvas-feather-x4,1,animations:bam:AM0205D,animations/runs/AM0205D-pod-canvas-feather-x4,animation-prototype,animations/runs/AM0205D-pod-canvas-feather-x4/manifest.json,,completed,not-assessed,canonical-prototype,animations/index/animation_alpha_corrections.csv,documented,present,partial,yes,layout=legacy; Migré depuis proto; rôle historique: canonical-prototype
animations:AM0205E-orifice,animations,AM0205E-orifice,1,animations:bam:AM0205E,animations/runs/AM0205E-orifice,animation-prototype,,,unknown,not-assessed,historical,,unknown,present,partial,yes,layout=legacy; Migré depuis proto; rôle historique: historical-base-run
animations:AM0411RN:am0411rn-magic-sphere-apo8-x4-30fps-20260911,animations,am0411rn-magic-sphere-apo8-x4-30fps-20260911,1,animations:bam:AM0411RN,animations/ressources/AM0411RN/runs/am0411rn-magic-sphere-apo8-x4-30fps-20260911,area-animation,animations/ressources/AM0411RN/runs/am0411rn-magic-sphere-apo8-x4-30fps-20260911/manifest.json,request.json,completed,pending-explicit-user-approval,historical,,documented,present,complete,no,layout=mono-asset
animations:AM0411RN:am0411rn-magic-sphere-apo8-x4-30fps-spline-fit1-feather4-20260911,animations,am0411rn-magic-sphere-apo8-x4-30fps-spline-fit1-feather4-20260911,1,animations:bam:AM0411RN,animations/ressources/AM0411RN/runs/am0411rn-magic-sphere-apo8-x4-30fps-spline-fit1-feather4-20260911,area-animation,animations/ressources/AM0411RN/runs/am0411rn-magic-sphere-apo8-x4-30fps-spline-fit1-feather4-20260911/manifest.json,,completed,pending-explicit-user-approval,historical,,documented,present,partial,no,layout=mono-asset
animations:AM0411RN:am0411rn-magic-sphere-seedvr7b-lab-x4-20260911,animations,am0411rn-magic-sphere-seedvr7b-lab-x4-20260911,1,animations:bam:AM0411RN,animations/ressources/AM0411RN/runs/am0411rn-magic-sphere-seedvr7b-lab-x4-20260911,area-animation,animations/ressources/AM0411RN/runs/am0411rn-magic-sphere-seedvr7b-lab-x4-20260911/manifest.json,,failed,not-assessed,historical,,documented,present,partial,no,layout=mono-asset
animations:AM0411RN:am0411rn-magic-sphere-seedvr7b-lab-x4-v2-20260911,animations,am0411rn-magic-sphere-seedvr7b-lab-x4-v2-20260911,1,animations:bam:AM0411RN,animations/ressources/AM0411RN/runs/am0411rn-magic-sphere-seedvr7b-lab-x4-v2-20260911,area-animation,animations/ressources/AM0411RN/runs/am0411rn-magic-sphere-seedvr7b-lab-x4-v2-20260911/manifest.json,,completed,not-assessed,historical,,documented,present,partial,no,layout=mono-asset
animations:am0602aa-ab-ac-apo8-x4-30fps-v2,animations,am0602aa-ab-ac-apo8-x4-30fps-v2,3,animations:bam:AM0602AA | animations:bam:AM0602AB | animations:bam:AM0602AC,animations/runs/am0602aa-ab-ac-apo8-x4-30fps-v2,area-animation,animations/runs/am0602aa-ab-ac-apo8-x4-30fps-v2/manifest.json,request.json,completed,preview-accepted,historical,,documented,present,verified,no,layout=legacy; qa-approval.json = revue/preview du run; aucune preuve de QA ingame
animations:AM0602B-cheminee-manual-floor-mask-x4,animations,AM0602B-cheminee-manual-floor-mask-x4,1,animations:bam:AM0602B,animations/runs/AM0602B-cheminee-manual-floor-mask-x4,animation-prototype,,,unknown,not-assessed,canonical-prototype,animations/index/animation_alpha_corrections.csv,unknown,present,partial,yes,layout=legacy; Migré depuis proto; rôle historique: canonical-prototype
animations:am0602b-deheld-apo8-x4-30fps-v2,animations,am0602b-deheld-apo8-x4-30fps-v2,1,animations:bam:AM0602B,animations/runs/am0602b-deheld-apo8-x4-30fps-v2,area-animation,animations/runs/am0602b-deheld-apo8-x4-30fps-v2/manifest.json,request.json,completed,pending-explicit-user-approval,historical,,documented,present,complete,no,layout=legacy
animations:am0602b-deheld-manual-floor-mask-30fps-v2,animations,am0602b-deheld-manual-floor-mask-30fps-v2,1,animations:bam:AM0602B,animations/runs/am0602b-deheld-manual-floor-mask-30fps-v2,area-animation,animations/runs/am0602b-deheld-manual-floor-mask-30fps-v2/manifest.json,,completed,preview-accepted,historical,,documented,present,verified,no,layout=legacy; qa-approval.json = revue/preview du run; aucune preuve de QA ingame
animations:AM0602C-eau-alpha-feather-x4,animations,AM0602C-eau-alpha-feather-x4,1,animations:bam:AM0602C,animations/runs/AM0602C-eau-alpha-feather-x4,animation-prototype,animations/runs/AM0602C-eau-alpha-feather-x4/manifest.json,,completed,not-assessed,canonical-prototype,animations/index/animation_alpha_corrections.csv,documented,present,partial,yes,layout=legacy; Migré depuis proto; rôle historique: canonical-prototype
animations:AM0602C-eau-seedvr3b-x4-test,animations,AM0602C-eau-seedvr3b-x4-test,1,animations:bam:AM0602C,animations/runs/AM0602C-eau-seedvr3b-x4-test,animation-prototype,,,unknown,not-assessed,historical,,unknown,present,partial,yes,layout=legacy; Migré depuis proto; rôle historique: historical-experiment
animations:AM0602D-eau-alpha-feather-x4,animations,AM0602D-eau-alpha-feather-x4,1,animations:bam:AM0602D,animations/runs/AM0602D-eau-alpha-feather-x4,animation-prototype,animations/runs/AM0602D-eau-alpha-feather-x4/manifest.json,,completed,not-assessed,canonical-prototype,animations/index/animation_alpha_corrections.csv,documented,present,partial,yes,layout=legacy; Migré depuis proto; rôle historique: canonical-prototype
animations:AM0602E-eau-alpha-feather-x4,animations,AM0602E-eau-alpha-feather-x4,1,animations:bam:AM0602E,animations/runs/AM0602E-eau-alpha-feather-x4,animation-prototype,animations/runs/AM0602E-eau-alpha-feather-x4/manifest.json,,completed,not-assessed,canonical-prototype,animations/index/animation_alpha_corrections.csv,documented,present,partial,yes,layout=legacy; Migré depuis proto; rôle historique: canonical-prototype
animations:am0602f-lantern-apo8-x4-30fps-v2,animations,am0602f-lantern-apo8-x4-30fps-v2,1,animations:bam:AM0602F,animations/runs/am0602f-lantern-apo8-x4-30fps-v2,area-animation,animations/runs/am0602f-lantern-apo8-x4-30fps-v2/manifest.json,request.json,completed,preview-accepted,historical,,documented,present,verified,no,layout=legacy; qa-approval.json = revue/preview du run; aucune preuve de QA ingame
animations:am0602f-lantern-apo8-x4-30fps-v2-active-rebase,animations,am0602f-lantern-apo8-x4-30fps-v2-active-rebase,1,animations:bam:AM0602F,animations/runs/am0602f-lantern-apo8-x4-30fps-v2-active-rebase,area-animation,animations/runs/am0602f-lantern-apo8-x4-30fps-v2-active-rebase/manifest.json,request.json,completed,preview-accepted,historical,,documented,present,verified,no,layout=legacy; qa-approval.json = revue/preview du run; aucune preuve de QA ingame
animations:AM0602F-lanterne-alpha-feather-x4,animations,AM0602F-lanterne-alpha-feather-x4,1,animations:bam:AM0602F,animations/runs/AM0602F-lanterne-alpha-feather-x4,animation-prototype,animations/runs/AM0602F-lanterne-alpha-feather-x4/manifest.json,,completed,not-assessed,historical,,documented,present,partial,yes,layout=legacy; Migré depuis proto; rôle historique: superseded-prototype
animations:AM0602F-lanterne-canvas-feather-x4,animations,AM0602F-lanterne-canvas-feather-x4,1,animations:bam:AM0602F,animations/runs/AM0602F-lanterne-canvas-feather-x4,animation-prototype,animations/runs/AM0602F-lanterne-canvas-feather-x4/manifest.json,,completed,not-assessed,canonical-prototype,animations/index/animation_alpha_corrections.csv,documented,present,partial,yes,layout=legacy; Migré depuis proto; rôle historique: canonical-prototype
animations:AM0602G-eau-alpha-feather-x4,animations,AM0602G-eau-alpha-feather-x4,1,animations:bam:AM0602G,animations/runs/AM0602G-eau-alpha-feather-x4,animation-prototype,animations/runs/AM0602G-eau-alpha-feather-x4/manifest.json,,completed,not-assessed,canonical-prototype,animations/index/animation_alpha_corrections.csv,documented,present,partial,yes,layout=legacy; Migré depuis proto; rôle historique: canonical-prototype
animations:AM0604A-contour-workshop,animations,AM0604A-contour-workshop,1,animations:bam:AM0604A,animations/runs/AM0604A-contour-workshop,animation-prototype,,,unknown,not-assessed,historical,,unknown,present,partial,yes,layout=legacy; Migré depuis proto; rôle historique: historical-workshop
animations:AM0604A-manual-mask-r2,animations,AM0604A-manual-mask-r2,1,animations:bam:AM0604A,animations/runs/AM0604A-manual-mask-r2,animation-prototype,,,unknown,not-assessed,historical,,unknown,present,partial,yes,layout=legacy; Migré depuis proto; rôle historique: rejected-experiment
animations:AM0604A-silhouette-feather-x4,animations,AM0604A-silhouette-feather-x4,1,animations:bam:AM0604A,animations/runs/AM0604A-silhouette-feather-x4,animation-prototype,animations/runs/AM0604A-silhouette-feather-x4/manifest.json,,completed,not-assessed,historical,,documented,present,partial,yes,layout=legacy; Migré depuis proto; rôle historique: rejected-experiment
animations:AM0604A-silhouette-feather-x4-r2,animations,AM0604A-silhouette-feather-x4-r2,1,animations:bam:AM0604A,animations/runs/AM0604A-silhouette-feather-x4-r2,animation-prototype,animations/runs/AM0604A-silhouette-feather-x4-r2/manifest.json,,completed,not-assessed,historical,,documented,present,partial,yes,layout=legacy; Migré depuis proto; rôle historique: rejected-experiment
animations:AM0700A-fontaine,animations,AM0700A-fontaine,1,animations:bam:AM0700A,animations/runs/AM0700A-fontaine,animation-prototype,,,unknown,not-assessed,historical,,unknown,present,partial,yes,layout=legacy; Migré depuis proto; rôle historique: superseded-prototype
animations:am0803-warmpatch-blur-workshop,animations,am0803-warmpatch-blur-workshop,3,animations:bam:AM0803B | animations:bam:AM0803C | animations:bam:AM0803E,animations/runs/am0803-warmpatch-blur-workshop,animation-prototype,,,unknown,not-assessed,historical,,unknown,present,partial,yes,layout=legacy; Migré depuis proto; rôle historique: historical-workshop
animations:AM0803A:am0803a-apo8-x4-30fps-v2-20260907,animations,am0803a-apo8-x4-30fps-v2-20260907,1,animations:bam:AM0803A,animations/ressources/AM0803A/runs/am0803a-apo8-x4-30fps-v2-20260907,area-animation,animations/ressources/AM0803A/runs/am0803a-apo8-x4-30fps-v2-20260907/manifest.json,request.json,completed,pending-explicit-user-approval,historical,,documented,present,complete,no,layout=mono-asset
animations:AM0803A:am0803a-apo8-x4-30fps-v2-spline-fit1-feather4-20260907,animations,am0803a-apo8-x4-30fps-v2-spline-fit1-feather4-20260907,1,animations:bam:AM0803A,animations/ressources/AM0803A/runs/am0803a-apo8-x4-30fps-v2-spline-fit1-feather4-20260907,area-animation,animations/ressources/AM0803A/runs/am0803a-apo8-x4-30fps-v2-spline-fit1-feather4-20260907/manifest.json,,completed,ingame-accepted,selected,animations/index/selections/AM0803A.json,documented,present,partial,no,layout=mono-asset; QA ingame explicite: animations/index/qa-decisions/AM0803A/2026-09-07-accepted-am0803a-apo8-x4-30fps-v2-spline-fit1-feather4-20260907.json
animations:AM0803A:am0803a-seedvr7b-lab-x4-20260907,animations,am0803a-seedvr7b-lab-x4-20260907,1,animations:bam:AM0803A,animations/ressources/AM0803A/runs/am0803a-seedvr7b-lab-x4-20260907,area-animation,animations/ressources/AM0803A/runs/am0803a-seedvr7b-lab-x4-20260907/manifest.json,,completed,not-assessed,historical,,documented,present,partial,no,layout=mono-asset
animations:AM0803B:am0803b-apo8-x4-30fps-v2-20260907,animations,am0803b-apo8-x4-30fps-v2-20260907,1,animations:bam:AM0803B,animations/ressources/AM0803B/runs/am0803b-apo8-x4-30fps-v2-20260907,area-animation,animations/ressources/AM0803B/runs/am0803b-apo8-x4-30fps-v2-20260907/manifest.json,request.json,completed,pending-explicit-user-approval,historical,,documented,present,complete,no,layout=mono-asset
animations:AM0803B:am0803b-apo8-x4-30fps-v2-spline-fit1-feather4-20260907,animations,am0803b-apo8-x4-30fps-v2-spline-fit1-feather4-20260907,1,animations:bam:AM0803B,animations/ressources/AM0803B/runs/am0803b-apo8-x4-30fps-v2-spline-fit1-feather4-20260907,area-animation,animations/ressources/AM0803B/runs/am0803b-apo8-x4-30fps-v2-spline-fit1-feather4-20260907/manifest.json,,completed,pending-explicit-user-approval,historical,,documented,present,partial,no,layout=mono-asset
animations:AM0803B:am0803b-apo8-x4-30fps-v2-spline-fit1-feather4-warmblur-20260907,animations,am0803b-apo8-x4-30fps-v2-spline-fit1-feather4-warmblur-20260907,1,animations:bam:AM0803B,animations/ressources/AM0803B/runs/am0803b-apo8-x4-30fps-v2-spline-fit1-feather4-warmblur-20260907,area-animation,animations/ressources/AM0803B/runs/am0803b-apo8-x4-30fps-v2-spline-fit1-feather4-warmblur-20260907/manifest.json,,completed,ingame-accepted,selected,animations/index/selections/AM0803B.json,documented,present,partial,no,layout=mono-asset; QA ingame explicite: animations/index/qa-decisions/AM0803B/2026-09-07-accepted-am0803b-apo8-x4-30fps-v2-spline-fit1-feather4-warmblur-20260907.json
animations:AM0803B:am0803b-seedvr7b-lab-x4-20260907,animations,am0803b-seedvr7b-lab-x4-20260907,1,animations:bam:AM0803B,animations/ressources/AM0803B/runs/am0803b-seedvr7b-lab-x4-20260907,area-animation,animations/ressources/AM0803B/runs/am0803b-seedvr7b-lab-x4-20260907/manifest.json,,completed,not-assessed,historical,,documented,present,partial,no,layout=mono-asset
animations:AM0803C:am0803c-apo8-x4-30fps-v2-20260907,animations,am0803c-apo8-x4-30fps-v2-20260907,1,animations:bam:AM0803C,animations/ressources/AM0803C/runs/am0803c-apo8-x4-30fps-v2-20260907,area-animation,animations/ressources/AM0803C/runs/am0803c-apo8-x4-30fps-v2-20260907/manifest.json,request.json,completed,pending-explicit-user-approval,historical,,documented,present,complete,no,layout=mono-asset
animations:AM0803C:am0803c-apo8-x4-30fps-v2-spline-fit1-feather4-20260907,animations,am0803c-apo8-x4-30fps-v2-spline-fit1-feather4-20260907,1,animations:bam:AM0803C,animations/ressources/AM0803C/runs/am0803c-apo8-x4-30fps-v2-spline-fit1-feather4-20260907,area-animation,animations/ressources/AM0803C/runs/am0803c-apo8-x4-30fps-v2-spline-fit1-feather4-20260907/manifest.json,,completed,pending-explicit-user-approval,historical,,documented,present,partial,no,layout=mono-asset
animations:AM0803C:am0803c-apo8-x4-30fps-v2-spline-fit1-feather4-warmblur-20260907,animations,am0803c-apo8-x4-30fps-v2-spline-fit1-feather4-warmblur-20260907,1,animations:bam:AM0803C,animations/ressources/AM0803C/runs/am0803c-apo8-x4-30fps-v2-spline-fit1-feather4-warmblur-20260907,area-animation,animations/ressources/AM0803C/runs/am0803c-apo8-x4-30fps-v2-spline-fit1-feather4-warmblur-20260907/manifest.json,,completed,ingame-accepted,selected,animations/index/selections/AM0803C.json,documented,present,partial,no,layout=mono-asset; QA ingame explicite: animations/index/qa-decisions/AM0803C/2026-09-07-accepted-am0803c-apo8-x4-30fps-v2-spline-fit1-feather4-warmblur-20260907.json
animations:AM0803C:am0803c-seedvr7b-lab-x4-20260907,animations,am0803c-seedvr7b-lab-x4-20260907,1,animations:bam:AM0803C,animations/ressources/AM0803C/runs/am0803c-seedvr7b-lab-x4-20260907,area-animation,animations/ressources/AM0803C/runs/am0803c-seedvr7b-lab-x4-20260907/manifest.json,,completed,not-assessed,historical,,documented,present,partial,no,layout=mono-asset
animations:AM0803D:am0803d-apo8-x4-30fps-v2-20260907,animations,am0803d-apo8-x4-30fps-v2-20260907,1,animations:bam:AM0803D,animations/ressources/AM0803D/runs/am0803d-apo8-x4-30fps-v2-20260907,area-animation,animations/ressources/AM0803D/runs/am0803d-apo8-x4-30fps-v2-20260907/manifest.json,request.json,completed,pending-explicit-user-approval,historical,,documented,present,complete,no,layout=mono-asset
animations:AM0803D:am0803d-apo8-x4-30fps-v2-spline-fit1-feather4-20260907,animations,am0803d-apo8-x4-30fps-v2-spline-fit1-feather4-20260907,1,animations:bam:AM0803D,animations/ressources/AM0803D/runs/am0803d-apo8-x4-30fps-v2-spline-fit1-feather4-20260907,area-animation,animations/ressources/AM0803D/runs/am0803d-apo8-x4-30fps-v2-spline-fit1-feather4-20260907/manifest.json,,completed,ingame-accepted,selected,animations/index/selections/AM0803D.json,documented,present,partial,no,layout=mono-asset; QA ingame explicite: animations/index/qa-decisions/AM0803D/2026-09-07-accepted-am0803d-apo8-x4-30fps-v2-spline-fit1-feather4-20260907.json
animations:AM0803D:am0803d-seedvr7b-lab-x4-20260907,animations,am0803d-seedvr7b-lab-x4-20260907,1,animations:bam:AM0803D,animations/ressources/AM0803D/runs/am0803d-seedvr7b-lab-x4-20260907,area-animation,animations/ressources/AM0803D/runs/am0803d-seedvr7b-lab-x4-20260907/manifest.json,,completed,not-assessed,historical,,documented,present,partial,no,layout=mono-asset
animations:AM0803E:am0803e-apo8-x4-30fps-v2-20260907,animations,am0803e-apo8-x4-30fps-v2-20260907,1,animations:bam:AM0803E,animations/ressources/AM0803E/runs/am0803e-apo8-x4-30fps-v2-20260907,area-animation,animations/ressources/AM0803E/runs/am0803e-apo8-x4-30fps-v2-20260907/manifest.json,request.json,completed,pending-explicit-user-approval,historical,,documented,present,complete,no,layout=mono-asset
