bam_resref,source_sha256,canonical_sha256,source_bif,locator,source_file,canonical_file,source_manifest,extraction_state
CHFT4A3,1ABC7067615BB071D512F72F35DC518F8177E5A4071545D5F430518BCEF0576D,B731A667ED28C4C23B93EAD5B132414A674B362C59B5A09D5664478566AAC3B2,data/GUIIcon.bif,0x00400778,sprite/ressources/CHFT4A3/sources/1abc7067615bb071d512f72f35dc518f8177e5a4071545d5f430518bcef0576d/source.bamc,sprite/ressources/CHFT4A3/sources/1abc7067615bb071d512f72f35dc518f8177e5a4071545d5f430518bcef0576d/source.bam,sprite/ressources/CHFT4A3/sources/1abc7067615bb071d512f72f35dc518f8177e5a4071545d5f430518bcef0576d/source.json,verified
CHFT4A4,78175E974ABA87AD80A7656639C0450225DE9B7D9601D142C978487615C92911,A46F70EE761EC51DCC4C159DB1169592454ED9FA852ED0EA4BB922A17E1FA464,data/GUIIcon.bif,0x00400779,sprite/ressources/CHFT4A4/sources/78175e974aba87ad80a7656639c0450225de9b7d9601d142c978487615c92911/source.bamc,sprite/ressources/CHFT4A4/sources/78175e974aba87ad80a7656639c0450225de9b7d9601d142c978487615c92911/source.bam,sprite/ressources/CHFT4A4/sources/78175e974aba87ad80a7656639c0450225de9b7d9601d142c978487615c92911/source.json,verified
CHFT4A5,042A8E0F8FB6581A80EA7280FA9F732FDD9196297114FDD049DA391DFEA1399C,9263AAA541F0D32FB29CF0102337F6CCA14E609A72AE3C85D6656F102A27D5E3,data/GUIIcon.bif,0x0040077A,sprite/ressources/CHFT4A5/sources/042a8e0f8fb6581a80ea7280fa9f732fdd9196297114fdd049da391dfea1399c/source.bamc,sprite/ressources/CHFT4A5/sources/042a8e0f8fb6581a80ea7280fa9f732fdd9196297114fdd049da391dfea1399c/source.bam,sprite/ressources/CHFT4A5/sources/042a8e0f8fb6581a80ea7280fa9f732fdd9196297114fdd049da391dfea1399c/source.json,verified
CHFT4A6,631A411846F89B32C64D62EB7ABC2B44C299E4DBCECCD8DDD4562E5A7F98D6A2,8589A97A6A839B7A2A19565665BD857A7791CB91A81198EB7DC998E4179976CA,data/GUIIcon.bif,0x0040077B,sprite/ressources/CHFT4A6/sources/631a411846f89b32c64d62eb7abc2b44c299e4dbceccd8ddd4562e5a7f98d6a2/source.bamc,sprite/ressources/CHFT4A6/sources/631a411846f89b32c64d62eb7abc2b44c299e4dbceccd8ddd4562e5a7f98d6a2/source.bam,sprite/ressources/CHFT4A6/sources/631a411846f89b32c64d62eb7abc2b44c299e4dbceccd8ddd4562e5a7f98d6a2/source.json,verified
CHFT4A7,8807449FE77EB17DE6C873FCD78DE35C428DD348728958D13F469175F4E2693B,7443A8B422C107625CB008B6041E563F5C273720777543356E95E5E703AD4088,data/GUIIcon.bif,0x0040077C,sprite/ressources/CHFT4A7/sources/8807449fe77eb17de6c873fcd78de35c428dd348728958d13f469175f4e2693b/source.bamc,sprite/ressources/CHFT4A7/sources/8807449fe77eb17de6c873fcd78de35c428dd348728958d13f469175f4e2693b/source.bam,sprite/ressources/CHFT4A7/sources/8807449fe77eb17de6c873fcd78de35c428dd348728958d13f469175f4e2693b/source.json,verified
CHFT4A8,140121E32FE2C2964DAFDC9DDB9D91A09DCF22F27E147CAF248E149D6B456500,446A01995CC0AED9C2BF281D649F1601738D663C04D610301116E027A798E934,data/GUIIcon.bif,0x0040077D,sprite/ressources/CHFT4A8/sources/140121e32fe2c2964dafdc9ddb9d91a09dcf22f27e147caf248e149d6b456500/source.bamc,sprite/ressources/CHFT4A8/sources/140121e32fe2c2964dafdc9ddb9d91a09dcf22f27e147caf248e149d6b456500/source.bam,sprite/ressources/CHFT4A8/sources/140121e32fe2c2964dafdc9ddb9d91a09dcf22f27e147caf248e149d6b456500/source.json,verified
CHFT4A9,BBFC5A15EECB83D664D8210A04AB3E93A3A2BB3C36E7703159050667D2010ECC,6C20033F7289A88DFA50E7C6B1C86A7DCC765CE16F5D9E346991E4D4D0638DEC,data/GUIIcon.bif,0x0040077E,sprite/ressources/CHFT4A9/sources/bbfc5a15eecb83d664d8210a04ab3e93a3a2bb3c36e7703159050667d2010ecc/source.bamc,sprite/ressources/CHFT4A9/sources/bbfc5a15eecb83d664d8210a04ab3e93a3a2bb3c36e7703159050667d2010ecc/source.bam,sprite/ressources/CHFT4A9/sources/bbfc5a15eecb83d664d8210a04ab3e93a3a2bb3c36e7703159050667d2010ecc/source.json,verified
CHFT4CA,9C998B82DF45C6E399E00573F74D1F5AC10BB118EC9F577DE7AD20A819A48769,99CED97E95DCA334F8C78F0A011AAC314E6B4466F032DE8A3D6C8002F10DD53B,data/GUIIcon.bif,0x0040077F,sprite/ressources/CHFT4CA/sources/9c998b82df45c6e399e00573f74d1f5ac10bb118ec9f577de7ad20a819a48769/source.bamc,sprite/ressources/CHFT4CA/sources/9c998b82df45c6e399e00573f74d1f5ac10bb118ec9f577de7ad20a819a48769/source.bam,sprite/ressources/CHFT4CA/sources/9c998b82df45c6e399e00573f74d1f5ac10bb118ec9f577de7ad20a819a48769/source.json,verified
CHFT4G1,9BBF1917B575F450E51E7A1BBCEBF5B71AC37AE8D0AF80E7FD909E18B833E7F7,F287235EA34E680E83C3BAE4FB69AA8BB378372523A9F6CCD339C4B3D3F70230,data/GUIIcon.bif,0x00400780,sprite/ressources/CHFT4G1/sources/9bbf1917b575f450e51e7a1bbcebf5b71ac37ae8d0af80e7fd909e18b833e7f7/source.bamc,sprite/ressources/CHFT4G1/sources/9bbf1917b575f450e51e7a1bbcebf5b71ac37ae8d0af80e7fd909e18b833e7f7/source.bam,sprite/ressources/CHFT4G1/sources/9bbf1917b575f450e51e7a1bbcebf5b71ac37ae8d0af80e7fd909e18b833e7f7/source.json,verified
CHFT4G11,80467F48D02677B333F1BF41CDA0BFBFFA382B16570B35839423DB5B0619B2EC,094F08E1D3ED95E46C3306ED86981BCD991F6D79D9141C4658037CD640CC57C1,data/GUIIcon.bif,0x00400781,sprite/ressources/CHFT4G11/sources/80467f48d02677b333f1bf41cda0bfbffa382b16570b35839423db5b0619b2ec/source.bamc,sprite/ressources/CHFT4G11/sources/80467f48d02677b333f1bf41cda0bfbffa382b16570b35839423db5b0619b2ec/source.bam,sprite/ressources/CHFT4G11/sources/80467f48d02677b333f1bf41cda0bfbffa382b16570b35839423db5b0619b2ec/source.json,verified
CHFT4G12,077D06FEB718F5DAF7A715F3C0BDB4FF91874362E1BBA60C2872BBB1CAB44AE1,4960711F8325A97632E2C04442D95E69AB60A29303F88647519694C100278F19,data/GUIIcon.bif,0x00400782,sprite/ressources/CHFT4G12/sources/077d06feb718f5daf7a715f3c0bdb4ff91874362e1bba60c2872bbb1cab44ae1/source.bamc,sprite/ressources/CHFT4G12/sources/077d06feb718f5daf7a715f3c0bdb4ff91874362e1bba60c2872bbb1cab44ae1/source.bam,sprite/ressources/CHFT4G12/sources/077d06feb718f5daf7a715f3c0bdb4ff91874362e1bba60c2872bbb1cab44ae1/source.json,verified
CHFT4G13,C4E725FE7C59B3170678D1CD99F16F973120A1A1CE68C228A6CDF27B2560BE70,1B0D83AAB71B2BC50F53307B1F3E921F5F562EC84C2F848057E0418AC88771E4,data/GUIIcon.bif,0x00400783,sprite/ressources/CHFT4G13/sources/c4e725fe7c59b3170678d1cd99f16f973120a1a1ce68c228a6cdf27b2560be70/source.bamc,sprite/ressources/CHFT4G13/sources/c4e725fe7c59b3170678d1cd99f16f973120a1a1ce68c228a6cdf27b2560be70/source.bam,sprite/ressources/CHFT4G13/sources/c4e725fe7c59b3170678d1cd99f16f973120a1a1ce68c228a6cdf27b2560be70/source.json,verified
CHFT4G14,5F5833C48F4D98CC79B20BA49C599AD2033D36667850DA40D6BDA90D29B7B3ED,76AA29B8C0EBCE3078E41296A2057F0C738E0AB8B954F1FAAD5A2BD08865ECA2,data/GUIIcon.bif,0x00400784,sprite/ressources/CHFT4G14/sources/5f5833c48f4d98cc79b20ba49c599ad2033d36667850da40d6bda90d29b7b3ed/source.bamc,sprite/ressources/CHFT4G14/sources/5f5833c48f4d98cc79b20ba49c599ad2033d36667850da40d6bda90d29b7b3ed/source.bam,sprite/ressources/CHFT4G14/sources/5f5833c48f4d98cc79b20ba49c599ad2033d36667850da40d6bda90d29b7b3ed/source.json,verified
CHFT4G15,91333D198D3FE2E0853AA0BB90F09569145EABFD807E41B0510030799697FC55,8A8CFEE1D0C7984ED4F8EDF68FFAB6D0FD8C929C3D5C674570A82AAE87451C8D,data/GUIIcon.bif,0x00400785,sprite/ressources/CHFT4G15/sources/91333d198d3fe2e0853aa0bb90f09569145eabfd807e41b0510030799697fc55/source.bamc,sprite/ressources/CHFT4G15/sources/91333d198d3fe2e0853aa0bb90f09569145eabfd807e41b0510030799697fc55/source.bam,sprite/ressources/CHFT4G15/sources/91333d198d3fe2e0853aa0bb90f09569145eabfd807e41b0510030799697fc55/source.json,verified
CHFT4G16,51D20915FDB97D3B59C8906DCD7506632C7D6CC1BC775FA635AC94564F502CF2,5A20035C205EF381853F7D9BB91788B0489703DFBA9037429309F4F8F50E05BA,data/GUIIcon.bif,0x00400786,sprite/ressources/CHFT4G16/sources/51d20915fdb97d3b59c8906dcd7506632c7d6cc1bc775fa635ac94564f502cf2/source.bamc,sprite/ressources/CHFT4G16/sources/51d20915fdb97d3b59c8906dcd7506632c7d6cc1bc775fa635ac94564f502cf2/source.bam,sprite/ressources/CHFT4G16/sources/51d20915fdb97d3b59c8906dcd7506632c7d6cc1bc775fa635ac94564f502cf2/source.json,verified
CHFT4G17,A866DB7F0DE2FACF8057377935414F4520FDC1EA653F8EA8C4480F8CE2A367C3,2D64797FDDE9CCC9E0933A2ACD2E73BB8607E80FF747A9A44B0B6E4731CBF3AC,data/GUIIcon.bif,0x00400787,sprite/ressources/CHFT4G17/sources/a866db7f0de2facf8057377935414f4520fdc1ea653f8ea8c4480f8ce2a367c3/source.bamc,sprite/ressources/CHFT4G17/sources/a866db7f0de2facf8057377935414f4520fdc1ea653f8ea8c4480f8ce2a367c3/source.bam,sprite/ressources/CHFT4G17/sources/a866db7f0de2facf8057377935414f4520fdc1ea653f8ea8c4480f8ce2a367c3/source.json,verified
CHFT4G18,D462819C9186B05EDFB98686B759E381C5005B29CAFEBB6FA6A5360E3BE9900F,9C5622BE4C5ED9120A52015912993109D1FAA71B6935E0973EB3145773B320CA,data/GUIIcon.bif,0x00400788,sprite/ressources/CHFT4G18/sources/d462819c9186b05edfb98686b759e381c5005b29cafebb6fa6a5360e3be9900f/source.bamc,sprite/ressources/CHFT4G18/sources/d462819c9186b05edfb98686b759e381c5005b29cafebb6fa6a5360e3be9900f/source.bam,sprite/ressources/CHFT4G18/sources/d462819c9186b05edfb98686b759e381c5005b29cafebb6fa6a5360e3be9900f/source.json,verified
CHFT4G19,F465084355267EA0770B0528FE66516E1B27E0BF03EFED2AA4D7292DED818298,445C17ACA33C4AE2B38BFD9BB6110B0317D2A92ECC2E311D898DB9AFB01D6544,data/GUIIcon.bif,0x00400789,sprite/ressources/CHFT4G19/sources/f465084355267ea0770b0528fe66516e1b27e0bf03efed2aa4d7292ded818298/source.bamc,sprite/ressources/CHFT4G19/sources/f465084355267ea0770b0528fe66516e1b27e0bf03efed2aa4d7292ded818298/source.bam,sprite/ressources/CHFT4G19/sources/f465084355267ea0770b0528fe66516e1b27e0bf03efed2aa4d7292ded818298/source.json,verified
CHFT4SA,C8969C1FDD43DEA1548864239527A2A1DBD38D9737F5E7B7A8E4071C7B5D36EF,3D38C327883744EE383262A1BA426FCDF2861A1F795DF70565313E4813D898DA,data/GUIIcon.bif,0x0040078B,sprite/ressources/CHFT4SA/sources/c8969c1fdd43dea1548864239527a2a1dbd38d9737f5e7b7a8e4071c7b5d36ef/source.bamc,sprite/ressources/CHFT4SA/sources/c8969c1fdd43dea1548864239527a2a1dbd38d9737f5e7b7a8e4071c7b5d36ef/source.bam,sprite/ressources/CHFT4SA/sources/c8969c1fdd43dea1548864239527a2a1dbd38d9737f5e7b7a8e4071c7b5d36ef/source.json,verified
CHFT4SS,0A4DAE8A96C24BE503D55BA0AF53A1B19AB1C203967909B2857695AF50C13F59,93F49DA9A1E8197021F6E4D025BD5B68AB8DB72AA7B69388972D6B26F5F54424,data/GUIIcon.bif,0x0040078C,sprite/ressources/CHFT4SS/sources/0a4dae8a96c24be503d55ba0af53a1b19ab1c203967909b2857695af50c13f59/source.bamc,sprite/ressources/CHFT4SS/sources/0a4dae8a96c24be503d55ba0af53a1b19ab1c203967909b2857695af50c13f59/source.bam,sprite/ressources/CHFT4SS/sources/0a4dae8a96c24be503d55ba0af53a1b19ab1c203967909b2857695af50c13f59/source.json,verified
CHFT4SX,DBFA67DC4416458BC894ED2A93F2D5EB28C02406B1B7567073FEE4EF1975A265,ECCD3091899E3EFC933BDD419821CC63F185436CB7F6DBECD2CB72DAB310AB4B,data/GUIIcon.bif,0x0040078D,sprite/ressources/CHFT4SX/sources/dbfa67dc4416458bc894ed2a93f2d5eb28c02406b1b7567073fee4ef1975a265/source.bamc,sprite/ressources/CHFT4SX/sources/dbfa67dc4416458bc894ed2a93f2d5eb28c02406b1b7567073fee4ef1975a265/source.bam,sprite/ressources/CHFT4SX/sources/dbfa67dc4416458bc894ed2a93f2d5eb28c02406b1b7567073fee4ef1975a265/source.json,verified
CHFW1A1,AC724A4B8B59C3D556CD083ABB1A92FF3D42E8586F620D013F00A224103D5193,F7DACA599253B5065D552BB28DE6D1D9984C544840E09FE71C862249747F4DFD,data/GUIIcon.bif,0x0040078E,sprite/ressources/CHFW1A1/sources/ac724a4b8b59c3d556cd083abb1a92ff3d42e8586f620d013f00a224103d5193/source.bamc,sprite/ressources/CHFW1A1/sources/ac724a4b8b59c3d556cd083abb1a92ff3d42e8586f620d013f00a224103d5193/source.bam,sprite/ressources/CHFW1A1/sources/ac724a4b8b59c3d556cd083abb1a92ff3d42e8586f620d013f00a224103d5193/source.json,verified
CHFW1A2,E52EA6D8230DF9EECB2610BBD387FEE6C9B6F6A65F5C1665D4393149B0CF4CA0,B62D9AEC71AF886E092543AE644758218766E1424736BA40935D93842861C199,data/GUIIcon.bif,0x0040078F,sprite/ressources/CHFW1A2/sources/e52ea6d8230df9eecb2610bbd387fee6c9b6f6a65f5c1665d4393149b0cf4ca0/source.bamc,sprite/ressources/CHFW1A2/sources/e52ea6d8230df9eecb2610bbd387fee6c9b6f6a65f5c1665d4393149b0cf4ca0/source.bam,sprite/ressources/CHFW1A2/sources/e52ea6d8230df9eecb2610bbd387fee6c9b6f6a65f5c1665d4393149b0cf4ca0/source.json,verified
CHFW1A3,2270D5F85D9DB63907C20E5BD4D5ABF09AE03E01C357A7AE1BEE47341CA31612,7EFE01F6355667210EBA390659657BCC8869E769CC4E72BBB11BB7243C06F8F1,data/GUIIcon.bif,0x00400790,sprite/ressources/CHFW1A3/sources/2270d5f85d9db63907c20e5bd4d5abf09ae03e01c357a7ae1bee47341ca31612/source.bamc,sprite/ressources/CHFW1A3/sources/2270d5f85d9db63907c20e5bd4d5abf09ae03e01c357a7ae1bee47341ca31612/source.bam,sprite/ressources/CHFW1A3/sources/2270d5f85d9db63907c20e5bd4d5abf09ae03e01c357a7ae1bee47341ca31612/source.json,verified
CHFW1A4,AE1BA976309A98CA75EEB8AA6EAA0875D28129F69647B90F56F01F6AB6D6CF6C,6AC7912D9AF29592ED01004FE535D67121630E77915A5881C89F554057805D63,data/GUIIcon.bif,0x00400791,sprite/ressources/CHFW1A4/sources/ae1ba976309a98ca75eeb8aa6eaa0875d28129f69647b90f56f01f6ab6d6cf6c/source.bamc,sprite/ressources/CHFW1A4/sources/ae1ba976309a98ca75eeb8aa6eaa0875d28129f69647b90f56f01f6ab6d6cf6c/source.bam,sprite/ressources/CHFW1A4/sources/ae1ba976309a98ca75eeb8aa6eaa0875d28129f69647b90f56f01f6ab6d6cf6c/source.json,verified
CHFW1A5,11B3C7274C86421C7E22C1924EB52CCFA424368D368B5ED0A9D15BE85BF9B916,DCE5C874F885E962CE6B3621962540C32BA0B1D82EC9EABA32AEAD693EAB3453,data/GUIIcon.bif,0x00400792,sprite/ressources/CHFW1A5/sources/11b3c7274c86421c7e22c1924eb52ccfa424368d368b5ed0a9d15be85bf9b916/source.bamc,sprite/ressources/CHFW1A5/sources/11b3c7274c86421c7e22c1924eb52ccfa424368d368b5ed0a9d15be85bf9b916/source.bam,sprite/ressources/CHFW1A5/sources/11b3c7274c86421c7e22c1924eb52ccfa424368d368b5ed0a9d15be85bf9b916/source.json,verified
CHFW1A6,21A6A7C65788DD2ACF7EBCB8A6C73C17E8FC43CBA8B9FDB68B77076C0C7AFDC9,C0141EFF411709D52302B5F15AC5E5ED2949FA9E10019DE6A1F9CC1018594039,data/GUIIcon.bif,0x00400793,sprite/ressources/CHFW1A6/sources/21a6a7c65788dd2acf7ebcb8a6c73c17e8fc43cba8b9fdb68b77076c0c7afdc9/source.bamc,sprite/ressources/CHFW1A6/sources/21a6a7c65788dd2acf7ebcb8a6c73c17e8fc43cba8b9fdb68b77076c0c7afdc9/source.bam,sprite/ressources/CHFW1A6/sources/21a6a7c65788dd2acf7ebcb8a6c73c17e8fc43cba8b9fdb68b77076c0c7afdc9/source.json,verified
CHFW1A7,F40BAF1B130B1FD89ADCAB624C2FB2428A68F34CA85DB24BB575CC6EF1B8B1EE,4D3E2278E06998D24698FB32EB3D4B3352A3B2F8D475A918E679FB262098DE04,data/GUIIcon.bif,0x00400794,sprite/ressources/CHFW1A7/sources/f40baf1b130b1fd89adcab624c2fb2428a68f34ca85db24bb575cc6ef1b8b1ee/source.bamc,sprite/ressources/CHFW1A7/sources/f40baf1b130b1fd89adcab624c2fb2428a68f34ca85db24bb575cc6ef1b8b1ee/source.bam,sprite/ressources/CHFW1A7/sources/f40baf1b130b1fd89adcab624c2fb2428a68f34ca85db24bb575cc6ef1b8b1ee/source.json,verified
CHFW1A8,4CD08B55D49BC6C6ACB6FD751C7DDE26C2C13C3BA8F4640C519CBFC87F4E1411,3469BB9F4B69612E11CF4DCED5C76DF12DC551606DBAFE59B8750232B7362740,data/GUIIcon.bif,0x00400795,sprite/ressources/CHFW1A8/sources/4cd08b55d49bc6c6acb6fd751c7dde26c2c13c3ba8f4640c519cbfc87f4e1411/source.bamc,sprite/ressources/CHFW1A8/sources/4cd08b55d49bc6c6acb6fd751c7dde26c2c13c3ba8f4640c519cbfc87f4e1411/source.bam,sprite/ressources/CHFW1A8/sources/4cd08b55d49bc6c6acb6fd751c7dde26c2c13c3ba8f4640c519cbfc87f4e1411/source.json,verified
CHFW1A9,73C68DB29A0DC99A1F46E6644B9A53D169865C4B5E2A92ED9B6E9A91BE046C1E,5625FA4A756BFE65BE2ADB053AF832DDB649FA97D761CAD1F3BD5D8674B415BB,data/GUIIcon.bif,0x00400796,sprite/ressources/CHFW1A9/sources/73c68db29a0dc99a1f46e6644b9a53d169865c4b5e2a92ed9b6e9a91be046c1e/source.bamc,sprite/ressources/CHFW1A9/sources/73c68db29a0dc99a1f46e6644b9a53d169865c4b5e2a92ed9b6e9a91be046c1e/source.bam,sprite/ressources/CHFW1A9/sources/73c68db29a0dc99a1f46e6644b9a53d169865c4b5e2a92ed9b6e9a91be046c1e/source.json,verified
CHFW1CA,976979036ACAFAFAE08C94F98B60EDC0AD010107DE0963946E7AD540FECD6BC9,FD2079CB9AECBE6720A1E072DC383A607A286FDFE442DFE554E448D81FA124EE,data/GUIIcon.bif,0x00400797,sprite/ressources/CHFW1CA/sources/976979036acafafae08c94f98b60edc0ad010107de0963946e7ad540fecd6bc9/source.bamc,sprite/ressources/CHFW1CA/sources/976979036acafafae08c94f98b60edc0ad010107de0963946e7ad540fecd6bc9/source.bam,sprite/ressources/CHFW1CA/sources/976979036acafafae08c94f98b60edc0ad010107de0963946e7ad540fecd6bc9/source.json,verified
CHFW1G1,C7BD1F995B185002230B6DCE76836B8FE356C43B880EFA7E5D7A779FD9821E6F,B93439CBD8E4D24ED68D29CCB0414E8FB7D7E1497C1139C7957C9FBA8C3F459D,data/GUIIcon.bif,0x00400798,sprite/ressources/CHFW1G1/sources/c7bd1f995b185002230b6dce76836b8fe356c43b880efa7e5d7a779fd9821e6f/source.bamc,sprite/ressources/CHFW1G1/sources/c7bd1f995b185002230b6dce76836b8fe356c43b880efa7e5d7a779fd9821e6f/source.bam,sprite/ressources/CHFW1G1/sources/c7bd1f995b185002230b6dce76836b8fe356c43b880efa7e5d7a779fd9821e6f/source.json,verified
CHFW1G11,E35A8EDBD4F741B88A43498DAAD92DE55A9FC71655A321EF3CE1AC5F38DBA5A5,48DC575DC3E033589E86C81EE26A8D3E070761B65D34176DA33AE32F443A42E4,data/GUIIcon.bif,0x00400799,sprite/ressources/CHFW1G11/sources/e35a8edbd4f741b88a43498daad92de55a9fc71655a321ef3ce1ac5f38dba5a5/source.bamc,sprite/ressources/CHFW1G11/sources/e35a8edbd4f741b88a43498daad92de55a9fc71655a321ef3ce1ac5f38dba5a5/source.bam,sprite/ressources/CHFW1G11/sources/e35a8edbd4f741b88a43498daad92de55a9fc71655a321ef3ce1ac5f38dba5a5/source.json,verified
CHFW1G12,AA2FC18E00D65BA01C61610DBA4E0AC83C6AC07DE2C5926BAADAD54A60606F5F,24DBC373538D3C61E454AE5EBE8DED8F8E4E4DF63044F77EC7403AA26769EB2B,data/GUIIcon.bif,0x0040079A,sprite/ressources/CHFW1G12/sources/aa2fc18e00d65ba01c61610dba4e0ac83c6ac07de2c5926baadad54a60606f5f/source.bamc,sprite/ressources/CHFW1G12/sources/aa2fc18e00d65ba01c61610dba4e0ac83c6ac07de2c5926baadad54a60606f5f/source.bam,sprite/ressources/CHFW1G12/sources/aa2fc18e00d65ba01c61610dba4e0ac83c6ac07de2c5926baadad54a60606f5f/source.json,verified
CHFW1G13,C9F3CA3785C7E0319A175A2B72BBE345E620CCE89E6100A3177767772B27E035,8920F377FD6E5D426BDE79FB6258A52FC2D052A73E05916962E476AA948E94BA,data/GUIIcon.bif,0x0040079B,sprite/ressources/CHFW1G13/sources/c9f3ca3785c7e0319a175a2b72bbe345e620cce89e6100a3177767772b27e035/source.bamc,sprite/ressources/CHFW1G13/sources/c9f3ca3785c7e0319a175a2b72bbe345e620cce89e6100a3177767772b27e035/source.bam,sprite/ressources/CHFW1G13/sources/c9f3ca3785c7e0319a175a2b72bbe345e620cce89e6100a3177767772b27e035/source.json,verified
CHFW1G14,9B443ADB3FF14180AD505835529AA233DE3B01F8F8458CB60FA57F53CDBB02B1,D63FFB97BA7E71D4A6737FA89FD9A8B548B1930FEAD7995AC9E419C3961E34F1,data/GUIIcon.bif,0x0040079C,sprite/ressources/CHFW1G14/sources/9b443adb3ff14180ad505835529aa233de3b01f8f8458cb60fa57f53cdbb02b1/source.bamc,sprite/ressources/CHFW1G14/sources/9b443adb3ff14180ad505835529aa233de3b01f8f8458cb60fa57f53cdbb02b1/source.bam,sprite/ressources/CHFW1G14/sources/9b443adb3ff14180ad505835529aa233de3b01f8f8458cb60fa57f53cdbb02b1/source.json,verified
CHFW1G15,46E931B37D96E3CB2D6E96D152E57BD3D95C544B53831EB465E71B8EB177D813,90D46D9E698F3C41CBC5F9DF973E2AEE5D6D58F530BB2C70BCE51B015081C97B,data/GUIIcon.bif,0x0040079D,sprite/ressources/CHFW1G15/sources/46e931b37d96e3cb2d6e96d152e57bd3d95c544b53831eb465e71b8eb177d813/source.bamc,sprite/ressources/CHFW1G15/sources/46e931b37d96e3cb2d6e96d152e57bd3d95c544b53831eb465e71b8eb177d813/source.bam,sprite/ressources/CHFW1G15/sources/46e931b37d96e3cb2d6e96d152e57bd3d95c544b53831eb465e71b8eb177d813/source.json,verified
CHFW1G16,C13976958D3912D66B67FB228B0ED68CBF4EDE0D320BDEC30302EA7126350D54,9785173D356A3CA5E5A85396ED2D1319F1E8CD8EBFDCCCB820E7A0D9BE1723F0,data/GUIIcon.bif,0x0040079E,sprite/ressources/CHFW1G16/sources/c13976958d3912d66b67fb228b0ed68cbf4ede0d320bdec30302ea7126350d54/source.bamc,sprite/ressources/CHFW1G16/sources/c13976958d3912d66b67fb228b0ed68cbf4ede0d320bdec30302ea7126350d54/source.bam,sprite/ressources/CHFW1G16/sources/c13976958d3912d66b67fb228b0ed68cbf4ede0d320bdec30302ea7126350d54/source.json,verified
CHFW1G17,865286F6518E4722CAB702E6C62A51B139D4144132F5C35F0C48F7048160BAD7,496184076BD0805595328E305DD51CDBA0D7E414ACEC3A4680B31B0727AAD45F,data/GUIIcon.bif,0x0040079F,sprite/ressources/CHFW1G17/sources/865286f6518e4722cab702e6c62a51b139d4144132f5c35f0c48f7048160bad7/source.bamc,sprite/ressources/CHFW1G17/sources/865286f6518e4722cab702e6c62a51b139d4144132f5c35f0c48f7048160bad7/source.bam,sprite/ressources/CHFW1G17/sources/865286f6518e4722cab702e6c62a51b139d4144132f5c35f0c48f7048160bad7/source.json,verified
CHFW1G18,FC2A3BFBA0BD8BFDA7F6B2AA178126E00AA864D9400EAA50DF8A993F3E646A5A,13C0FA8A2419B290579687D513B1BB0CDBE565CA339B0B58A0BFEB78CE652BF2,data/GUIIcon.bif,0x004007A0,sprite/ressources/CHFW1G18/sources/fc2a3bfba0bd8bfda7f6b2aa178126e00aa864d9400eaa50df8a993f3e646a5a/source.bamc,sprite/ressources/CHFW1G18/sources/fc2a3bfba0bd8bfda7f6b2aa178126e00aa864d9400eaa50df8a993f3e646a5a/source.bam,sprite/ressources/CHFW1G18/sources/fc2a3bfba0bd8bfda7f6b2aa178126e00aa864d9400eaa50df8a993f3e646a5a/source.json,verified
CHFW1G19,49E3BA0094047244D97BDBD12D0BC7262576950BF8EA397F013C7FE30886ACB3,6FC8C05350F6056EFC0BA3FE4DAF87566039B9A93587B5D34F5E42C27B65A374,data/GUIIcon.bif,0x004007A1,sprite/ressources/CHFW1G19/sources/49e3ba0094047244d97bdbd12d0bc7262576950bf8ea397f013c7fe30886acb3/source.bamc,sprite/ressources/CHFW1G19/sources/49e3ba0094047244d97bdbd12d0bc7262576950bf8ea397f013c7fe30886acb3/source.bam,sprite/ressources/CHFW1G19/sources/49e3ba0094047244d97bdbd12d0bc7262576950bf8ea397f013c7fe30886acb3/source.json,verified
CHFW1SA,E3BA9D5DC1131E2B6F42521CBEB716389C23D334B539EF8EC85F2E4511A57C0E,3D84CB8E66DC25E8410E0C5CBB6DFEE47D9F1664A5C6E199DC01F3C0A66617D1,data/GUIIcon.bif,0x004007A3,sprite/ressources/CHFW1SA/sources/e3ba9d5dc1131e2b6f42521cbeb716389c23d334b539ef8ec85f2e4511a57c0e/source.bamc,sprite/ressources/CHFW1SA/sources/e3ba9d5dc1131e2b6f42521cbeb716389c23d334b539ef8ec85f2e4511a57c0e/source.bam,sprite/ressources/CHFW1SA/sources/e3ba9d5dc1131e2b6f42521cbeb716389c23d334b539ef8ec85f2e4511a57c0e/source.json,verified
CHFW1SS,780B6E122F08DDB9044168058D047D1A1CFADFF6F179AE5826690D6808B8068D,E980E5B839A4761361EAC4F018F2669699E18AE7DBC51BBDE9C76C3C2CE709CE,data/GUIIcon.bif,0x004007A4,sprite/ressources/CHFW1SS/sources/780b6e122f08ddb9044168058d047d1a1cfadff6f179ae5826690d6808b8068d/source.bamc,sprite/ressources/CHFW1SS/sources/780b6e122f08ddb9044168058d047d1a1cfadff6f179ae5826690d6808b8068d/source.bam,sprite/ressources/CHFW1SS/sources/780b6e122f08ddb9044168058d047d1a1cfadff6f179ae5826690d6808b8068d/source.json,verified
