bam_resref,source_bif,locator,source_sha256,canonical_sha256,bam_container,bam_version,decode_status,decode_error,frame_count,cycle_count,cycle_slot_count,transparent_palette_index,width_min,width_max,height_min,height_max,center_x_min,center_x_max,center_y_min,center_y_max,native_pixel_count,native_frame_pixel_count_max,transparent_pixel_count,opaque_pixel_count,used_palette_index_count,partial_alpha_pixels,duplicate_used_rgba_frames,duplicate_used_rgba_pairs,duplicate_used_rgba_examples,registry_resource_estimated_bytes,family_count,family_ids,animation_ids,layer_kinds,bam_prefixes,bam_suffixes,runtime_relevant,override_collision,blocker
APHEG24,data/CREAnim.bif,0x0060002C,BC4F4E8A60D8A44910611592765CEE8134AE3DB65FA5764A42A4B388A9D0140E,3CF09A8EED4800002C556811BBA4C0167F5FDCC22728DADF676617B1D54BD099,BAMC,V1,ok,,405,63,648,0,1,32,1,33,0,17,0,24,29385,868,17472,11913,60,0,0,0,,334272,1,0x7F21:body:base-resref:APHE:APHE,0x7F21,body,APHE,G24,no,no,
APHEG25,data/CREAnim.bif,0x0060002D,19C38BE266C637741A9D78AB33DC4E027AE97A250FC7D5A6E053641CEDEE85BD,366EF924BDC06A0C496CEB2436DC6622EA4861921DC6D8A8F88C65ACBCA41B8C,BAMC,V1,ok,,405,63,648,0,1,34,1,34,0,18,0,21,56466,1056,37013,19453,63,0,0,0,,442596,1,0x7F21:body:base-resref:APHE:APHE,0x7F21,body,APHE,G25,no,no,
APHEG26,data/CREAnim.bif,0x0060002E,BC4F4E8A60D8A44910611592765CEE8134AE3DB65FA5764A42A4B388A9D0140E,3CF09A8EED4800002C556811BBA4C0167F5FDCC22728DADF676617B1D54BD099,BAMC,V1,ok,,405,63,648,0,1,32,1,33,0,17,0,24,29385,868,17472,11913,60,0,0,0,,334272,1,0x7F21:body:base-resref:APHE:APHE,0x7F21,body,APHE,G26,no,no,
ARABG1,data/CREAnim1.bif,0x06300012,3366D12AE7B7617D80123E0F4B9B4B02E12D7F9EF83207813BF19B83392ECD59,BDD2C02E24C3B54984285D92359379843CA299760F93E5F8C6B6D914744F0A76,BAMC,V1,ok,,405,54,702,0,1,15,1,19,0,8,0,14,28818,225,13657,15161,117,0,0,0,,332184,1,0x7F17:body:base-resref:ARAB:ARAB,0x7F17,body,ARAB,G1,no,no,
ARABG11,data/CREAnim1.bif,0x06300013,858F5480ED98E8AFEBE44F9480EE89B38EB895E9F3509A5A0FCDDE020D0BFFC2,B7AC8C7E927C11DCE9534EE89B6B30FDEB714D87718B7B9FBE92971C345EB09A,BAMC,V1,ok,,405,54,702,0,1,16,1,25,0,9,0,20,17475,360,8046,9429,192,0,0,0,,286812,1,0x7F17:body:base-resref:ARAB:ARAB,0x7F17,body,ARAB,G11,no,no,
ARABG12,data/CREAnim1.bif,0x06300014,3366D12AE7B7617D80123E0F4B9B4B02E12D7F9EF83207813BF19B83392ECD59,BDD2C02E24C3B54984285D92359379843CA299760F93E5F8C6B6D914744F0A76,BAMC,V1,ok,,405,54,702,0,1,15,1,19,0,8,0,14,28818,225,13657,15161,117,0,0,0,,332184,1,0x7F17:body:base-resref:ARAB:ARAB,0x7F17,body,ARAB,G12,no,no,
ARABG13,data/CREAnim1.bif,0x06300015,80D55F98F161E23A12759D5C9C789FED6199279B6F97BC8909537D4264E132E0,98DF2C702B20CA749999C29FF3298BFA0C7A127720B276354937FF6CBBAD72E0,BAMC,V1,ok,,405,54,702,0,1,14,1,21,0,8,0,18,11567,228,4692,6875,164,0,0,0,,263180,1,0x7F17:body:base-resref:ARAB:ARAB,0x7F17,body,ARAB,G13,no,no,
ARABG14,data/CREAnim1.bif,0x06300016,4CBBE2EF2448DDB763767C11126B4AAD5DBE462D8F071ED297F8A37FA0171EDF,B5DD9314F038816D38CB76E7531F33011A88F804234039BD929E7F8F708D76FB,BAMC,V1,ok,,405,54,702,0,1,18,1,21,0,12,0,18,23929,252,10503,13426,198,0,0,0,,312628,1,0x7F17:body:base-resref:ARAB:ARAB,0x7F17,body,ARAB,G14,no,no,
ARABG15,data/CREAnim1.bif,0x06300017,152356721B06618616BBA3E64DB08749C6B6E098C36D6BC58E02B1E194576BEE,BB5363D4F5473E11DDB5CF833414536F2BF04C83A56E74AC3DA0E2B58B19994C,BAMC,V1,ok,,405,54,702,0,1,17,1,14,0,10,0,7,3973,160,1607,2366,93,0,0,0,,232804,1,0x7F17:body:base-resref:ARAB:ARAB,0x7F17,body,ARAB,G15,no,no,
ARABG2,data/CREAnim1.bif,0x06300018,77FDCE7385288E246108E3200104F675A034C67CF814531E37DC90C28FBA6996,5F9F7905C29A93FADE526E4D6E18CAE1B05888BAF2E376053EAAED6105E94DAC,BAMC,V1,ok,,405,63,558,0,1,16,1,25,0,9,0,20,21525,360,9982,11543,202,0,0,0,,302472,1,0x7F17:body:base-resref:ARAB:ARAB,0x7F17,body,ARAB,G2,no,no,
ARABG21,data/CREAnim1.bif,0x06300019,F44736D60BAE8D36C1395D4E241D5281E2820E7E281DFE97AB3B39B7CE9883A6,C06FCCFA0BC61342C9E353AA69ADAD194A76D655230EBF279433B859C6F54AF5,BAMC,V1,ok,,405,63,558,0,1,15,1,19,0,8,0,14,28818,225,13737,15081,116,0,0,0,,331644,1,0x7F17:body:base-resref:ARAB:ARAB,0x7F17,body,ARAB,G21,no,no,
ARABG22,data/CREAnim1.bif,0x0630001A,AEC0FD90BA36BD8BE03E2FB6B36D770546C474BC5CAC813CB3817E3AA915E31F,11A515D8EA1516F4C548A169CCBEE254F261D67D347019EB5D751350DF13B7D9,BAMC,V1,ok,,405,63,558,0,1,14,1,16,0,8,0,11,5491,196,2106,3385,127,0,0,0,,238336,1,0x7F17:body:base-resref:ARAB:ARAB,0x7F17,body,ARAB,G22,no,no,
ARABG23,data/CREAnim1.bif,0x0630001B,AEC0FD90BA36BD8BE03E2FB6B36D770546C474BC5CAC813CB3817E3AA915E31F,11A515D8EA1516F4C548A169CCBEE254F261D67D347019EB5D751350DF13B7D9,BAMC,V1,ok,,405,63,558,0,1,14,1,16,0,8,0,11,5491,196,2106,3385,127,0,0,0,,238336,1,0x7F17:body:base-resref:ARAB:ARAB,0x7F17,body,ARAB,G23,no,no,
ARABG24,data/CREAnim1.bif,0x0630001C,AEC0FD90BA36BD8BE03E2FB6B36D770546C474BC5CAC813CB3817E3AA915E31F,11A515D8EA1516F4C548A169CCBEE254F261D67D347019EB5D751350DF13B7D9,BAMC,V1,ok,,405,63,558,0,1,14,1,16,0,8,0,11,5491,196,2106,3385,127,0,0,0,,238336,1,0x7F17:body:base-resref:ARAB:ARAB,0x7F17,body,ARAB,G24,no,no,
ARABG25,data/CREAnim1.bif,0x0630001D,AEC0FD90BA36BD8BE03E2FB6B36D770546C474BC5CAC813CB3817E3AA915E31F,11A515D8EA1516F4C548A169CCBEE254F261D67D347019EB5D751350DF13B7D9,BAMC,V1,ok,,405,63,558,0,1,14,1,16,0,8,0,11,5491,196,2106,3385,127,0,0,0,,238336,1,0x7F17:body:base-resref:ARAB:ARAB,0x7F17,body,ARAB,G25,no,no,
ARABG26,data/CREAnim1.bif,0x0630001E,AEC0FD90BA36BD8BE03E2FB6B36D770546C474BC5CAC813CB3817E3AA915E31F,11A515D8EA1516F4C548A169CCBEE254F261D67D347019EB5D751350DF13B7D9,BAMC,V1,ok,,405,63,558,0,1,14,1,16,0,8,0,11,5491,196,2106,3385,127,0,0,0,,238336,1,0x7F17:body:base-resref:ARAB:ARAB,0x7F17,body,ARAB,G26,no,no,
ARATG1,data/CREAnim.bif,0x0060002F,FCD39C1BB6C57FEF0C5720645EEB03EC4455ED1B93C5516F86E471D64B326453,B3E24AA0C17914857DBF1B0EE7967FE6FD0624F0D7E810DA6B8F09074ABCDD41,BAMC,V1,ok,,30,48,228,0,4,23,5,21,2,6,2,15,4121,272,2628,1493,202,0,0,0,,33476,2,0xC300:body:base-resref:ARAT:ARAT;0xCC04:body:base-resref:ARAT:ARAT,0xC300;0xCC04,body,ARAT,G1,no,no,
ARATG1E,data/CREAnim.bif,0x00600030,8804D801F1A406EAAD34946F5BC2063AD359D1EF76B209BAA5EBCA0A2BC3472A,038DC7EC5812EDDEF70FD1861563675158626BF0C344975909E707F401D6B13F,BAMC,V1,ok,,18,48,112,0,15,24,5,17,10,17,2,11,3334,289,2325,1009,171,0,0,0,,23528,2,0xC300:body:base-resref:ARAT:ARAT;0xCC04:body:base-resref:ARAT:ARAT,0xC300;0xCC04,body,ARAT,G1E,no,no,
ARATINV,data/PaperDol.bif,0x06200000,6E46D3293D7E334D94795AF54DDF6E8B78DF7DE34984258E76691BF958957549,C936B88F5EF75337F07AB1ACF9A4C109F7A1EA8A8BF1376CA080F5EBA37D36D7,BAMC,V1,ok,,2,1,3,0,128,128,80,80,1,1,1,1,20480,10240,15576,4904,235,0,0,0,,83040,2,0xC300:body:base-resref:ARAT:ARAT;0xCC04:body:base-resref:ARAT:ARAT,0xC300;0xCC04,body,ARAT,INV,no,no,
ASQUG1,data/CREAnim1.bif,0x0630001F,739EE2F9462DC3B22262D9926831D9146E6ED664FD4505816D9184852A5ADBAB,495DB2DE736ACB4C4952574F359E92FD467832F6CD6E8BA350856EEDF90C982B,BAMC,V1,ok,,44,48,163,0,6,16,7,16,3,7,4,14,4194,144,1960,2234,199,0,0,0,,40900,1,0xC400:body:base-resref:ASQU:ASQU,0xC400,body,ASQU,G1,no,no,
ASQUG1E,data/CREAnim1.bif,0x06300020,DE6312B2449B498F3BDFC8B5BD8B6404A93D7A6CEA90D85A448444CF9AA6C723,5C74DE0B194F9AE3B34EB9896BE6E832562A462127872FD2D71348AF53CF7CE0,BAMC,V1,ok,,24,48,89,0,9,16,7,14,5,11,4,12,2664,144,1356,1308,163,0,0,0,,23924,1,0xC400:body:base-resref:ASQU:ASQU,0xC400,body,ASQU,G1E,no,no,
ASQUINV,data/GUIBam.bif,0x00C00002,4E21D072C142707D58F580C9AD5C434D71A0EDAD5928512A1D10CE9394CC2C08,8C48B06C863DF143E985B8358D42589A3F0DDB0A2BAEE8CFC27059F09BD54C03,BAMC,V1,ok,,2,1,3,0,128,128,80,80,1,1,1,1,20480,10240,17448,3032,237,0,0,0,,83040,1,0xC400:body:base-resref:ASQU:ASQU,0xC400,body,ASQU,INV,no,no,
AVULG1,data/CREAnim.bif,0x00600031,ECFE42D04DD4D4D452FA35CA594ADD802D3563FE8FE99DFDFDFC6AABCB67F8A9,2031029073BEEFAB22740E8CB2F5C9072B6DD11B3B7AE29A9ACAC9D98D941300,BAMC,V1,ok,,72,18,81,0,25,63,14,39,12,32,26,51,74395,1496,51139,23256,124,0,0,0,,336040,1,0xD200:body:base-resref:AVULG1:AVULG1,0xD200,body,AVULG1,,no,no,
BGLRYU,data/Patch25.bif,0x0100000E,23F8F910198177091FFE6E0E365A5A4F415B2B4EB695492A022B0ED77E7370E2,E9D2EFA4E2B94577118AB3285B6C4B288FD570ACB76DC390047DDC959CA680A8,BAMC,V1,ok,,20,1,20,0,8,45,9,46,3,22,4,23,28528,2070,6138,22390,212,0,0,0,,124804,1,0x0101:body:base-resref:BGLRYU:BGLRYU,0x0101,body,BGLRYU,,no,no,
CDFB1A1,data/GUIIcon.bif,0x00400152,411B081CC11599A014FAB9A3C27EFFE3B70B089D031405AAF0FC721123DEC1CB,519D8C86EB86987B989D195A0FEB2D29F45193B89731846ADBA6ED4717628B8B,BAMC,V1,ok,,135,9,126,0,19,37,34,56,9,28,19,46,156315,1581,66815,89500,215,0,0,0,,697128,4,0x5012:body:armor-code:1:CDFB1;0x5112:body:armor-code:1:CDFB1;0x6012:body:armor-code:1:CDFB1;0x6112:body:armor-code:1:CDFB1,0x5012;0x5112;0x6012;0x6112,body,CDFB1,A1,yes,no,
CDFB1A2,data/GUIIcon.bif,0x00400153,C48698A7F72FEE48F4B977E5B80463671C6250B0E033E91967C5DF4959645EFA,F2C330067B72CB019297A418AAB6268AB821AFB2CFB4A73B59C5029672569B94,BAMC,V1,ok,,135,9,126,0,17,28,30,53,7,23,16,45,120982,1326,42849,78133,214,0,0,0,,555796,4,0x5012:body:armor-code:1:CDFB1;0x5112:body:armor-code:1:CDFB1;0x6012:body:armor-code:1:CDFB1;0x6112:body:armor-code:1:CDFB1,0x5012;0x5112;0x6012;0x6112,body,CDFB1,A2,yes,no,
CDFB1A3,data/GUIIcon.bif,0x00400154,5A1DDBEC2C7AD37B7033CFA98D29539077518738C676FFB215E1C403994F0AB6,CBA24A7225D904BABFD52232D42AF7756063ADA903007782777B4A7991AEE676,BAMC,V1,ok,,135,9,126,0,19,41,35,50,9,32,17,40,157296,1763,67321,89975,212,0,0,0,,701052,4,0x5012:body:armor-code:1:CDFB1;0x5112:body:armor-code:1:CDFB1;0x6012:body:armor-code:1:CDFB1;0x6112:body:armor-code:1:CDFB1,0x5012;0x5112;0x6012;0x6112,body,CDFB1,A3,yes,no,
CDFB1A4,data/GUIIcon.bif,0x00400155,919C66CFC7BC71622C0F8434E6617379716A8ABA3B31AAE16B28CDB879AA0958,ACEA11A351C2406015EE28DB16E101ADEB4E66F131BCF49353CEBED1E027366C,BAMC,V1,ok,,135,9,126,0,16,38,32,49,9,28,17,42,135885,1634,52027,83858,211,0,0,0,,615408,4,0x5012:body:armor-code:1:CDFB1;0x5112:body:armor-code:1:CDFB1;0x6012:body:armor-code:1:CDFB1;0x6112:body:armor-code:1:CDFB1,0x5012;0x5112;0x6012;0x6112,body,CDFB1,A4,yes,no,
CDFB1A5,data/GUIIcon.bif,0x00400156,6451E47BB294412043FB980EF1624CD1A3729B248CE891D5B4BED7C5DB946954,5325512D3DFCFE0779D0E3F9B41C3257D736244D0EA86E692CA41AFC7CECC9F1,BAMC,V1,ok,,135,9,126,0,19,41,34,53,9,31,16,40,157409,1720,66263,91146,214,0,0,0,,701504,4,0x5012:body:armor-code:1:CDFB1;0x5112:body:armor-code:1:CDFB1;0x6012:body:armor-code:1:CDFB1;0x6112:body:armor-code:1:CDFB1,0x5012;0x5112;0x6012;0x6112,body,CDFB1,A5,yes,no,
CDFB1A6,data/GUIIcon.bif,0x00400157,05B911709463BF36AD079624004181E1CD4E6226FBF0CDDEC9FB8E623B99B224,18D7697BEB2F849B740B56397DA1C2A541E55F1AD84921CC05E23838311594CF,BAMC,V1,ok,,126,9,126,0,17,35,35,48,8,31,17,38,117460,1295,42163,75297,153,0,0,0,,536956,4,0x5012:body:armor-code:1:CDFB1;0x5112:body:armor-code:1:CDFB1;0x6012:body:armor-code:1:CDFB1;0x6112:body:armor-code:1:CDFB1,0x5012;0x5112;0x6012;0x6112,body,CDFB1,A6,yes,no,
CDFB1A7,data/GUIIcon.bif,0x00400158,9EB4EFE5D2848709DC6902DF086257156966BEE76423618973B857BE2404D9D7,84E2BA8CD09C207AB5154D1DC78F81EB4E57DE603857A019618FBF6C0600A684,BAMC,V1,ok,,135,9,126,0,16,40,34,57,9,28,21,46,163632,1776,74834,88798,211,0,0,0,,726396,4,0x5012:body:armor-code:1:CDFB1;0x5112:body:armor-code:1:CDFB1;0x6012:body:armor-code:1:CDFB1;0x6112:body:armor-code:1:CDFB1,0x5012;0x5112;0x6012;0x6112,body,CDFB1,A7,yes,no,
CDFB1A8,data/GUIIcon.bif,0x00400159,DB81C72D870B982E0CECCDBD26023EAF1B392E10A0154415A67ED544693BCDF0,7E2D42E6DC2351DD62AE0A38739D97FC809EB8FD55A70444A370BEDA46F27DB8,BAMC,V1,ok,,135,9,126,0,18,40,33,58,9,29,18,47,164343,1666,74872,89471,217,0,0,0,,729240,4,0x5012:body:armor-code:1:CDFB1;0x5112:body:armor-code:1:CDFB1;0x6012:body:armor-code:1:CDFB1;0x6112:body:armor-code:1:CDFB1,0x5012;0x5112;0x6012;0x6112,body,CDFB1,A8,yes,no,
CDFB1A9,data/GUIIcon.bif,0x0040015A,FF0FB86B08AD8D564CF3D80E0041BEB8115AACB4F645B27D49E13DE3ED6837EF,B1CF7AEA079914098400FA84D56C919357F085E81C029DB6B507E5B488BF5AFC,BAMC,V1,ok,,135,9,126,0,16,40,34,57,9,28,21,46,163632,1776,74843,88789,210,0,0,0,,726396,4,0x5012:body:armor-code:1:CDFB1;0x5112:body:armor-code:1:CDFB1;0x6012:body:armor-code:1:CDFB1;0x6112:body:armor-code:1:CDFB1,0x5012;0x5112;0x6012;0x6112,body,CDFB1,A9,yes,no,
CDFB1CA,data/GUIIcon.bif,0x0040015B,891AAFC9DCA01112B70F3E60CB32E1240B30978AD5E8B7D3E8F7E372740AD206,7EDC9C062C94B0A4BB1E1F8133D8610933BD7B5BD73EDBAED809E666EF994DA7,BAMC,V1,ok,,270,72,2196,0,15,49,36,65,8,25,21,49,338712,2208,158082,180630,164,0,0,0,,1506528,4,0x5012:body:armor-code:1:CDFB1;0x5112:body:armor-code:1:CDFB1;0x6012:body:armor-code:1:CDFB1;0x6112:body:armor-code:1:CDFB1,0x5012;0x5112;0x6012;0x6112,body,CDFB1,CA,yes,no,
CDFB1G1,data/GUIIcon.bif,0x0040015C,A53F6EE9140FABCBA5C1EBA2D487242F04A7F3C9EDBE3CE8EBADC2668839AAB2,F1369CD7A5B954503EF9FA154C96A39843B77BF66A051C8BA717C69ECA8B8C35,BAMC,V1,ok,,846,99,2116,0,1,31,1,45,0,19,0,37,59847,1333,24728,35119,138,0,0,0,,694984,4,0x5012:body:armor-code:1:CDFB1;0x5112:body:armor-code:1:CDFB1;0x6012:body:armor-code:1:CDFB1;0x6112:body:armor-code:1:CDFB1,0x5012;0x5112;0x6012;0x6112,body,CDFB1,G1,yes,no,
CDFB1G11,data/GUIIcon.bif,0x0040015D,C4E989223D3C8F3B8D1D2BE7C5DF20880143FCFFFC435AE5C656F5419BF54519,55F12B8F05F2E4299C308D78B64C83DC53973F59C2EFABBD03419C1CD593EF0C,BAMC,V1,ok,,846,99,2116,0,1,36,1,53,0,17,0,37,114516,1728,52938,61578,149,0,0,0,,913660,4,0x5012:body:armor-code:1:CDFB1;0x5112:body:armor-code:1:CDFB1;0x6012:body:armor-code:1:CDFB1;0x6112:body:armor-code:1:CDFB1,0x5012;0x5112;0x6012;0x6112,body,CDFB1,G11,yes,no,
CDFB1G12,data/GUIIcon.bif,0x0040015E,957BC5A0C336B441B184AEE1934191B355108DAE1F06E6F0EC0117A17D4BBA80,7012C757C244438D796AFC120ED578DA0E13B99C75F748A5D1FC88D0CD3CD611,BAMC,V1,ok,,846,99,2116,0,1,30,1,48,0,18,0,38,102886,1290,40728,62158,141,0,0,0,,867140,4,0x5012:body:armor-code:1:CDFB1;0x5112:body:armor-code:1:CDFB1;0x6012:body:armor-code:1:CDFB1;0x6112:body:armor-code:1:CDFB1,0x5012;0x5112;0x6012;0x6112,body,CDFB1,G12,yes,no,
CDFB1G13,data/GUIIcon.bif,0x0040015F,668DBAAE4AB8BAD319CBFF3CF9CEB82DDC5226B7112D8C4868FAB70DF422C008,459705ADC04E14516153A5B5C149EC89E6DA5F2A3C599CA3DCC1DED9D8EDE6E8,BAMC,V1,ok,,846,99,2116,0,1,23,1,44,0,13,0,37,46631,989,15426,31205,133,0,0,0,,642120,4,0x5012:body:armor-code:1:CDFB1;0x5112:body:armor-code:1:CDFB1;0x6012:body:armor-code:1:CDFB1;0x6112:body:armor-code:1:CDFB1,0x5012;0x5112;0x6012;0x6112,body,CDFB1,G13,yes,no,
CDFB1G14,data/GUIIcon.bif,0x00400160,1DF0F4C411E1D7EC327B5CABA7CBB07F3DF98C596EAE8CBB8EACE645E2801A5B,4756C77252E02B1FD371579D6EE2665F016540E674906F5B77DF08C029BBCD43,BAMC,V1,ok,,846,99,2116,0,1,32,1,44,0,19,0,36,59986,1320,24405,35581,154,0,0,0,,695540,4,0x5012:body:armor-code:1:CDFB1;0x5112:body:armor-code:1:CDFB1;0x6012:body:armor-code:1:CDFB1;0x6112:body:armor-code:1:CDFB1,0x5012;0x5112;0x6012;0x6112,body,CDFB1,G14,yes,no,
CDFB1G15,data/GUIIcon.bif,0x00400161,221B98D36B68216A42711955150BBA7E76FB7AABD3EF927AA70662E9544D810D,E5921B743067439990B1D9DB665B805DAB7605F49520D38E40BA77DAB5AF0616,BAMC,V1,ok,,846,99,2116,0,1,54,1,54,0,27,0,40,205998,2209,91127,114871,170,0,0,0,,1279588,4,0x5012:body:armor-code:1:CDFB1;0x5112:body:armor-code:1:CDFB1;0x6012:body:armor-code:1:CDFB1;0x6112:body:armor-code:1:CDFB1,0x5012;0x5112;0x6012;0x6112,body,CDFB1,G15,yes,no,
CDFB1G16,data/GUIIcon.bif,0x00400162,D58AF879933CE7D701160231ABBADBBD59AE2B44879A306E15B89248888496A9,D5D50B4C15059E845755D17E081DE8B157A8D078601B83EB9A93B37ECC0C52E0,BAMC,V1,ok,,846,99,2116,0,1,55,1,42,0,27,0,22,24648,1610,12611,12037,143,0,0,0,,554188,4,0x5012:body:armor-code:1:CDFB1;0x5112:body:armor-code:1:CDFB1;0x6012:body:armor-code:1:CDFB1;0x6112:body:armor-code:1:CDFB1,0x5012;0x5112;0x6012;0x6112,body,CDFB1,G16,yes,no,
CDFB1G17,data/GUIIcon.bif,0x00400163,77ADB3B6D68F3E6024E0DEB670F11BB6CA6B2A822774937CE3567ABA94CF023B,4C10AE1709C7D68C9F3F5C852CD5AA61C153879CF3EB1ABC7EFC1418DA18E027,BAMC,V1,ok,,846,99,2116,0,1,29,1,47,0,15,0,38,92616,1276,35899,56717,132,0,0,0,,826060,4,0x5012:body:armor-code:1:CDFB1;0x5112:body:armor-code:1:CDFB1;0x6012:body:armor-code:1:CDFB1;0x6112:body:armor-code:1:CDFB1,0x5012;0x5112;0x6012;0x6112,body,CDFB1,G17,yes,no,
CDFB1G18,data/GUIIcon.bif,0x00400164,55F6ADA3CE701E0A8DA46418DAB23F0A2A5E62B415D2F03064E5D9FB79B62B14,31E5846975745D59901CF4B76267648D70CF19BD5507BE25B4F60F11D2D360D0,BAMC,V1,ok,,846,99,2116,0,1,37,1,51,0,19,0,38,168211,1702,74664,93547,151,0,0,0,,1128440,4,0x5012:body:armor-code:1:CDFB1;0x5112:body:armor-code:1:CDFB1;0x6012:body:armor-code:1:CDFB1;0x6112:body:armor-code:1:CDFB1,0x5012;0x5112;0x6012;0x6112,body,CDFB1,G18,yes,no,
CDFB1G19,data/GUIIcon.bif,0x00400165,8FAE8DDCE47A3B02AA618378743CBE76D4B6CD6D87B7836EB0116A554017B4FB,F85DCF2794B5E9A5A00DC941735E0D8ACCEC2B0F2C9302FB137E8F648FADB13F,BAMC,V1,ok,,846,99,2116,0,1,55,1,47,0,27,0,38,149986,1656,69665,80321,163,0,0,0,,1055540,4,0x5012:body:armor-code:1:CDFB1;0x5112:body:armor-code:1:CDFB1;0x6012:body:armor-code:1:CDFB1;0x6112:body:armor-code:1:CDFB1,0x5012;0x5112;0x6012;0x6112,body,CDFB1,G19,yes,no,
CDFB1SA,data/GUIIcon.bif,0x00400166,35F52608BA29977B3F0B39BC4989C7AAE1F337957E0B033161DFD7AC3A0CADB9,1E13D47EED4194FA7BF299DAF38FDD551CE7EDAF979559AB73C4AC08F51B262A,BAMC,V1,ok,,126,9,126,0,19,46,42,56,9,32,31,46,158555,1978,74959,83596,153,0,0,0,,701336,4,0x5012:body:armor-code:1:CDFB1;0x5112:body:armor-code:1:CDFB1;0x6012:body:armor-code:1:CDFB1;0x6112:body:armor-code:1:CDFB1,0x5012;0x5112;0x6012;0x6112,body,CDFB1,SA,yes,no,
CDFB1SS,data/GUIIcon.bif,0x00400167,F67813209B6623247B8236D1C054EC95DD734596E32720C02832FC23B967388A,7EA0D43ADD41E2F4FC89314BFC3AB0C31ED4EFF29CB36A76868558AB63E24267,BAMC,V1,ok,,135,9,126,0,18,43,35,58,9,33,16,47,168432,1976,76744,91688,214,0,0,0,,745596,4,0x5012:body:armor-code:1:CDFB1;0x5112:body:armor-code:1:CDFB1;0x6012:body:armor-code:1:CDFB1;0x6112:body:armor-code:1:CDFB1,0x5012;0x5112;0x6012;0x6112,body,CDFB1,SS,yes,no,
CDFB1SX,data/GUIIcon.bif,0x00400168,2839EA0F432142889B317EEEEDF82A996A7E92875298F63516792FA7840B8E79,D65D8019E45F6BEF885F1613D69F6C677E31D1C789B67B103BC674A93D721112,BAMC,V1,ok,,126,9,126,0,19,29,41,49,10,20,30,40,129601,1232,49938,79663,159,0,0,0,,585520,4,0x5012:body:armor-code:1:CDFB1;0x5112:body:armor-code:1:CDFB1;0x6012:body:armor-code:1:CDFB1;0x6112:body:armor-code:1:CDFB1,0x5012;0x5112;0x6012;0x6112,body,CDFB1,SX,yes,no,
CDFB2A1,data/GUIIcon.bif,0x00400169,080FB1B9ED021F96F2E11456E529210DAD5A1833D4A521BE1211AFFC291C277A,B6C8D97E96C8E61A2B0F6ADA8C0CC18C7E3D436BC922A3D14A6CA1EE4C5FC61B,BAMC,V1,ok,,135,9,126,0,20,37,36,57,10,28,19,46,162153,1705,70449,91704,213,0,0,0,,720480,4,0x5012:body:armor-code:2:CDFB2;0x5112:body:armor-code:2:CDFB2;0x6012:body:armor-code:2:CDFB2;0x6112:body:armor-code:2:CDFB2,0x5012;0x5112;0x6012;0x6112,body,CDFB2,A1,yes,no,
CDFB2A2,data/GUIIcon.bif,0x0040016A,1DDD0D1D788A187706F60F0951C169195E4E03A3FB11FA297297034923436803,806BA2B78DBAC8EDE7C832E37A2243B58574EC57CE4F3548418D1A018E485340,BAMC,V1,ok,,135,9,126,0,17,29,30,53,8,23,16,45,126286,1508,46012,80274,210,0,0,0,,577012,4,0x5012:body:armor-code:2:CDFB2;0x5112:body:armor-code:2:CDFB2;0x6012:body:armor-code:2:CDFB2;0x6112:body:armor-code:2:CDFB2,0x5012;0x5112;0x6012;0x6112,body,CDFB2,A2,yes,no,
CDFB2A3,data/GUIIcon.bif,0x0040016B,BAE752DF54080D84D3C206E67BA81D5F1ACB06B86A7AF22118244B38F8A1763C,A4901F9770F3285962CC63610D8B5B2F74DA1C055BB36F9D4DD10EA5619DA647,BAMC,V1,ok,,135,9,126,0,20,41,35,50,10,32,17,40,161178,1763,68768,92410,211,0,0,0,,716580,4,0x5012:body:armor-code:2:CDFB2;0x5112:body:armor-code:2:CDFB2;0x6012:body:armor-code:2:CDFB2;0x6112:body:armor-code:2:CDFB2,0x5012;0x5112;0x6012;0x6112,body,CDFB2,A3,yes,no,
CDFB2A4,data/GUIIcon.bif,0x0040016C,FBB0E7CAB349A94F8B782E7AD8683E593510F620AE3C97BC12557CB2C9E17113,A68A60B1CBE4153CFF53E37704DA2BCEC69E5DDA004F4CD68A09F1B29B3CC73E,BAMC,V1,ok,,135,9,126,0,16,38,33,49,9,28,18,42,139754,1634,53901,85853,211,0,0,0,,630884,4,0x5012:body:armor-code:2:CDFB2;0x5112:body:armor-code:2:CDFB2;0x6012:body:armor-code:2:CDFB2;0x6112:body:armor-code:2:CDFB2,0x5012;0x5112;0x6012;0x6112,body,CDFB2,A4,yes,no,
CDFB2A5,data/GUIIcon.bif,0x0040016D,24A8490291FE41932227B76479747680A62D6477A15885AF060C001503E53F71,E47CE39C65162DACE4E5865FF89C73B321D6C9CBEF92AC1A3649C3462C700019,BAMC,V1,ok,,135,9,126,0,19,41,36,53,10,31,16,40,161309,1763,67879,93430,210,0,0,0,,717104,4,0x5012:body:armor-code:2:CDFB2;0x5112:body:armor-code:2:CDFB2;0x6012:body:armor-code:2:CDFB2;0x6112:body:armor-code:2:CDFB2,0x5012;0x5112;0x6012;0x6112,body,CDFB2,A5,yes,no,
