asset_key,resref,frame_index,width,height,center_x,center_y,block_count
icon:ISCRL15,ISCRL15,0,39,31,19,15,
icon:ISCRL15,ISCRL15,1,32,32,0,0,
icon:ISCRL18,ISCRL18,0,39,31,19,15,
icon:ISCRL18,ISCRL18,1,31,31,0,0,
icon:ISCRL1B,ISCRL1B,0,40,31,20,15,
icon:ISCRL1B,ISCRL1B,1,32,32,0,0,
icon:ISCRL1C,ISCRL1C,0,40,31,20,15,
icon:ISCRL1C,ISCRL1C,1,32,32,0,0,
icon:ISCRL1D,ISCRL1D,0,40,31,20,15,
icon:ISCRL1D,ISCRL1D,1,32,32,0,0,
icon:ISCRL1E,ISCRL1E,0,40,31,20,15,
icon:ISCRL1E,ISCRL1E,1,32,32,0,0,
icon:ISCRL1F,ISCRL1F,0,40,31,20,15,
icon:ISCRL1F,ISCRL1F,1,32,32,0,0,
icon:ISCRL1G,ISCRL1G,0,40,31,20,15,
icon:ISCRL1G,ISCRL1G,1,32,32,0,0,
icon:ISCRL1H,ISCRL1H,0,40,31,20,15,
icon:ISCRL1H,ISCRL1H,1,32,32,0,0,
icon:ISCRL1J,ISCRL1J,0,40,31,20,15,
icon:ISCRL1J,ISCRL1J,1,32,32,0,0,
icon:ISCRL1K,ISCRL1K,0,40,31,20,15,
icon:ISCRL1K,ISCRL1K,1,32,32,0,0,
icon:ISCRL1L,ISCRL1L,0,40,31,20,15,
icon:ISCRL1L,ISCRL1L,1,32,32,0,0,
icon:ISCRL1M,ISCRL1M,0,40,31,20,15,
icon:ISCRL1M,ISCRL1M,1,32,32,0,0,
icon:ISCRL1N,ISCRL1N,0,40,31,20,15,
icon:ISCRL1N,ISCRL1N,1,32,32,0,0,
icon:ISCRL1O,ISCRL1O,0,40,31,20,15,
icon:ISCRL1O,ISCRL1O,1,32,32,0,0,
icon:ISCRL1P,ISCRL1P,0,40,31,20,15,
icon:ISCRL1P,ISCRL1P,1,32,32,0,0,
icon:ISCRL1Q,ISCRL1Q,0,40,31,20,15,
icon:ISCRL1Q,ISCRL1Q,1,32,32,0,0,
icon:ISCRL1R,ISCRL1R,0,40,31,20,15,
icon:ISCRL1R,ISCRL1R,1,32,32,0,0,
icon:ISCRL1S,ISCRL1S,0,40,31,20,15,
icon:ISCRL1S,ISCRL1S,1,32,32,0,0,
icon:ISCRL1T,ISCRL1T,0,40,31,20,15,
icon:ISCRL1T,ISCRL1T,1,32,32,0,0,
icon:ISCRL1U,ISCRL1U,0,40,31,20,15,
icon:ISCRL1U,ISCRL1U,1,32,32,0,0,
icon:ISCRL1Y,ISCRL1Y,0,40,31,20,15,
icon:ISCRL1Y,ISCRL1Y,1,32,32,0,0,
icon:ISCRL1Z,ISCRL1Z,0,40,31,20,15,
icon:ISCRL1Z,ISCRL1Z,1,32,32,0,0,
icon:ISCRL2A,ISCRL2A,0,40,31,20,15,
icon:ISCRL2A,ISCRL2A,1,32,32,0,0,
icon:ISCRL2D,ISCRL2D,0,40,31,20,15,
icon:ISCRL2D,ISCRL2D,1,32,32,0,0,
icon:ISCRL2E,ISCRL2E,0,40,31,20,15,
icon:ISCRL2E,ISCRL2E,1,32,32,0,0,
icon:ISCRL2F,ISCRL2F,0,40,31,20,15,
icon:ISCRL2F,ISCRL2F,1,32,32,0,0,
icon:ISCRL2G,ISCRL2G,0,40,31,20,15,
icon:ISCRL2G,ISCRL2G,1,32,32,0,0,
icon:ISCRL2H,ISCRL2H,0,40,31,20,15,
icon:ISCRL2H,ISCRL2H,1,32,32,0,0,
icon:ISCRL2I,ISCRL2I,0,40,31,20,15,
icon:ISCRL2I,ISCRL2I,1,32,32,0,0,
icon:ISCRL36,ISCRL36,0,40,31,20,15,
icon:ISCRL36,ISCRL36,1,32,32,0,0,
icon:ISCRL3P,ISCRL3P,0,39,31,19,15,
icon:ISCRL3P,ISCRL3P,1,32,32,0,0,
icon:ISCRL56,ISCRL56,0,40,31,20,15,
icon:ISCRL56,ISCRL56,1,32,32,0,0,
icon:ISCRL58,ISCRL58,0,40,31,20,15,
icon:ISCRL58,ISCRL58,1,32,32,0,0,
icon:ISCRL59,ISCRL59,0,40,31,20,15,
icon:ISCRL59,ISCRL59,1,32,32,0,0,
icon:ISCRL5A,ISCRL5A,0,39,31,19,15,
icon:ISCRL5A,ISCRL5A,1,32,32,0,0,
icon:ISCRL5B,ISCRL5B,0,39,31,19,15,
icon:ISCRL5B,ISCRL5B,1,32,32,0,0,
icon:ISCRL5C,ISCRL5C,0,39,31,19,15,
icon:ISCRL5C,ISCRL5C,1,32,32,0,0,
icon:ISCRL5D,ISCRL5D,0,39,31,19,15,
icon:ISCRL5D,ISCRL5D,1,32,32,0,0,
icon:ISCRL5E,ISCRL5E,0,39,31,19,15,
icon:ISCRL5E,ISCRL5E,1,32,32,0,0,
icon:ISCRL5F,ISCRL5F,0,39,31,19,15,
icon:ISCRL5F,ISCRL5F,1,32,32,0,0,
icon:ISCRL5G,ISCRL5G,0,39,31,19,15,
icon:ISCRL5G,ISCRL5G,1,32,32,0,0,
icon:ISCRL5H,ISCRL5H,0,39,31,19,15,
icon:ISCRL5H,ISCRL5H,1,32,32,0,0,
icon:ISCRL5I,ISCRL5I,0,39,31,19,15,
icon:ISCRL5I,ISCRL5I,1,32,32,0,0,
icon:ISCRL5J,ISCRL5J,0,39,31,19,15,
icon:ISCRL5J,ISCRL5J,1,32,32,0,0,
icon:ISCRL5K,ISCRL5K,0,39,31,19,15,
icon:ISCRL5K,ISCRL5K,1,32,32,0,0,
icon:ISCRL5L,ISCRL5L,0,39,31,19,15,
icon:ISCRL5L,ISCRL5L,1,32,32,0,0,
icon:ISCRL5M,ISCRL5M,0,39,31,19,15,
icon:ISCRL5M,ISCRL5M,1,32,32,0,0,
icon:ISCRL5N,ISCRL5N,0,39,31,19,15,
icon:ISCRL5N,ISCRL5N,1,32,32,0,0,
icon:ISCRL5O,ISCRL5O,0,39,31,19,15,
icon:ISCRL5O,ISCRL5O,1,32,32,0,0,
icon:ISCRL5P,ISCRL5P,0,39,31,19,15,
icon:ISCRL5P,ISCRL5P,1,32,32,0,0,
icon:ISCRL5Q,ISCRL5Q,0,39,31,19,15,
icon:ISCRL5Q,ISCRL5Q,1,32,32,0,0,
icon:ISCRL61,ISCRL61,0,40,31,20,15,
icon:ISCRL61,ISCRL61,1,32,32,0,0,
icon:ISCRL62,ISCRL62,0,40,31,20,15,
icon:ISCRL62,ISCRL62,1,32,32,0,0,
icon:ISCRL63,ISCRL63,0,40,31,20,15,
icon:ISCRL63,ISCRL63,1,32,32,0,0,
icon:ISCRL66,ISCRL66,0,40,31,20,15,
icon:ISCRL66,ISCRL66,1,32,32,0,0,
icon:ISCRL67,ISCRL67,0,40,31,20,15,
icon:ISCRL67,ISCRL67,1,32,32,0,0,
icon:ISCRL68,ISCRL68,0,40,31,20,15,
icon:ISCRL68,ISCRL68,1,32,32,0,0,
icon:ISCRL69,ISCRL69,0,40,31,20,15,
icon:ISCRL69,ISCRL69,1,32,32,0,0,
icon:ISCRL70,ISCRL70,0,40,31,20,15,
icon:ISCRL70,ISCRL70,1,32,32,0,0,
icon:ISCRL71,ISCRL71,0,40,31,20,15,
icon:ISCRL71,ISCRL71,1,32,32,0,0,
icon:ISCRL72,ISCRL72,0,40,31,20,15,
icon:ISCRL72,ISCRL72,1,32,32,0,0,
icon:ISCRL73,ISCRL73,0,40,31,20,15,
icon:ISCRL73,ISCRL73,1,32,32,0,0,
icon:ISCRL75,ISCRL75,0,40,31,20,15,
icon:ISCRL75,ISCRL75,1,32,32,0,0,
icon:ISCRL76,ISCRL76,0,40,31,20,15,
icon:ISCRL76,ISCRL76,1,32,32,0,0,
icon:ISCRL77,ISCRL77,0,40,31,20,15,
icon:ISCRL77,ISCRL77,1,32,32,0,0,
icon:ISCRL78,ISCRL78,0,40,31,20,15,
icon:ISCRL78,ISCRL78,1,32,32,0,0,
icon:ISCRL79,ISCRL79,0,40,31,20,15,
icon:ISCRL79,ISCRL79,1,32,32,0,0,
icon:ISCRL80,ISCRL80,0,40,31,20,15,
icon:ISCRL80,ISCRL80,1,32,32,0,0,
icon:ISCRL81,ISCRL81,0,40,31,20,15,
icon:ISCRL81,ISCRL81,1,32,32,0,0,
icon:ISCRL82,ISCRL82,0,40,31,20,15,
icon:ISCRL82,ISCRL82,1,32,32,0,0,
icon:ISCRL83,ISCRL83,0,40,31,20,15,
icon:ISCRL83,ISCRL83,1,32,32,0,0,
icon:ISCRL84,ISCRL84,0,40,31,20,15,
icon:ISCRL84,ISCRL84,1,32,32,0,0,
icon:ISCRL85,ISCRL85,0,40,31,20,15,
icon:ISCRL85,ISCRL85,1,32,32,0,0,
icon:ISCRL86,ISCRL86,0,40,31,20,15,
icon:ISCRL86,ISCRL86,1,32,32,0,0,
icon:ISCRL87,ISCRL87,0,40,31,20,15,
icon:ISCRL87,ISCRL87,1,32,32,0,0,
icon:ISCRL89,ISCRL89,0,40,31,20,15,
icon:ISCRL89,ISCRL89,1,32,32,0,0,
icon:ISCRL90,ISCRL90,0,40,31,20,15,
icon:ISCRL90,ISCRL90,1,32,32,0,0,
icon:ISCRL91,ISCRL91,0,40,31,20,15,
icon:ISCRL91,ISCRL91,1,32,32,0,0,
icon:ISCRL92,ISCRL92,0,40,31,20,15,
icon:ISCRL92,ISCRL92,1,32,32,0,0,
icon:ISCRL93,ISCRL93,0,40,31,20,15,
icon:ISCRL93,ISCRL93,1,32,32,0,0,
icon:ISCRL94,ISCRL94,0,40,31,20,15,
icon:ISCRL94,ISCRL94,1,32,32,0,0,
icon:ISCRL95,ISCRL95,0,40,31,20,15,
icon:ISCRL95,ISCRL95,1,32,32,0,0,
icon:ISCRL96,ISCRL96,0,40,31,20,15,
icon:ISCRL96,ISCRL96,1,32,32,0,0,
icon:ISCRL97,ISCRL97,0,40,31,20,15,
icon:ISCRL97,ISCRL97,1,32,32,0,0,
icon:ISCRL98,ISCRL98,0,40,31,20,15,
icon:ISCRL98,ISCRL98,1,32,32,0,0,
icon:ISCRL99,ISCRL99,0,40,31,20,15,
icon:ISCRL99,ISCRL99,1,32,32,0,0,
icon:ISECRT01,ISECRT01,0,32,32,-1,0,
icon:ISECRT01,ISECRT01,1,48,60,25,25,
icon:ISECRT02,ISECRT02,0,32,33,1,0,
icon:ISECRT02,ISECRT02,1,48,41,25,25,
icon:ISECRT04,ISECRT04,0,32,34,1,0,
icon:ISECRT04,ISECRT04,1,48,50,25,25,
icon:ISECRT05,ISECRT05,0,32,31,-3,-3,
icon:ISECRT05,ISECRT05,1,48,64,25,25,
icon:ISERIOUS,ISERIOUS,0,28,30,-1,0,
icon:ISGRASP,ISGRASP,0,28,30,-1,0,
icon:ISHAM01,ISHAM01,0,31,30,15,15,
icon:ISHAPE02,ISHAPE02,0,66,57,33,28,
icon:ISHAPE03,ISHAPE03,0,68,60,34,30,
icon:ISHAPE04,ISHAPE04,0,63,58,31,29,
icon:ISHAPE05,ISHAPE05,0,68,60,34,30,
icon:ISHAPE06,ISHAPE06,0,70,62,35,31,
icon:ISHAPE07,ISHAPE07,0,65,63,32,31,
icon:ISHIL01,ISHIL01,0,30,30,15,15,
icon:ISHLD01,ISHLD01,0,44,37,22,18,
icon:ISHLD02,ISHLD02,0,45,41,22,20,
icon:ISHLD03,ISHLD03,0,37,58,18,29,
icon:ISHLD04,ISHLD04,0,37,58,18,29,
icon:ISHLD05,ISHLD05,0,43,65,21,32,
icon:ISHLD06,ISHLD06,0,42,65,21,32,
icon:ISHLD07,ISHLD07,0,42,66,21,33,
icon:ISHLD08,ISHLD08,0,31,28,15,14,
icon:ISHLD09,ISHLD09,0,32,28,16,14,
icon:ISHLD10,ISHLD10,0,31,28,15,14,
icon:ISHLD11,ISHLD11,0,45,40,22,20,
icon:ISHLD12,ISHLD12,0,45,40,22,20,
icon:ISHLD13,ISHLD13,0,28,54,14,27,
icon:ISHLD14,ISHLD14,0,37,58,18,29,
icon:ISHLD15,ISHLD15,0,42,66,21,33,
icon:ISHLD16,ISHLD16,0,42,66,21,33,
icon:ISHLD17,ISHLD17,0,32,28,16,14,
icon:ISHLD19,ISHLD19,0,42,66,21,33,
icon:ISHLD20,ISHLD20,0,31,28,15,14,
icon:ISHLD21,ISHLD21,0,46,63,23,31,
icon:ISHLD22,ISHLD22,0,44,62,22,31,
icon:ISHLD23,ISHLD23,0,42,66,21,33,
icon:ISHLD25,ISHLD25,0,45,42,22,21,
icon:ISHLD27,ISHLD27,0,44,62,22,31,
icon:ISHLD28,ISHLD28,0,45,40,22,20,
icon:ISHLD29,ISHLD29,0,37,58,18,29,
icon:ISHLD32,ISHLD32,0,32,33,0,0,
icon:ISHLD32,ISHLD32,1,64,64,32,32,
icon:ISHLDB01,ISHLDB01,0,30,40,15,20,
icon:ISHLDB02,ISHLDB02,0,30,40,15,20,
icon:ISHLDB03,ISHLDB03,0,30,40,15,20,
icon:ISHLDB04,ISHLDB04,0,30,40,15,20,
icon:ISHLDFS,ISHLDFS,0,42,66,21,33,
icon:ISHLDGN,ISHLDGN,0,28,54,14,27,
icon:ISHLDL01,ISHLDL01,0,45,66,22,33,
icon:ISHLDL02,ISHLDL02,0,45,66,22,33,
icon:ISHLDL03,ISHLDL03,0,45,66,22,33,
icon:ISHLDL04,ISHLDL04,0,45,66,22,33,
icon:ISHLDL05,ISHLDL05,0,45,66,22,33,
icon:ISHLDL06,ISHLDL06,0,45,66,22,33,
icon:ISHLDM01,ISHLDM01,0,47,61,23,30,
icon:ISHLDM02,ISHLDM02,0,47,61,23,30,
icon:ISHLDM03,ISHLDM03,0,47,61,23,30,
icon:ISHLDM05,ISHLDM05,0,47,61,23,30,
icon:ISHLDM06,ISHLDM06,0,44,62,22,31,
icon:ISHLDM09,ISHLDM09,0,44,62,22,31,
icon:ISHLDRF,ISHLDRF,0,45,41,22,20,
icon:ISHLDS01,ISHLDS01,0,32,64,16,32,
icon:ISHLDS02,ISHLDS02,0,32,64,16,32,
icon:ISHLDS03,ISHLDS03,0,32,64,16,32,
icon:ISHLDS04,ISHLDS04,0,32,64,16,32,
icon:ISHLDS05,ISHLDS05,0,32,64,16,32,
icon:ISHLDVR,ISHLDVR,0,28,54,14,27,
icon:ISHLDZS,ISHLDZS,0,42,66,21,33,
icon:ISLAYLIV,ISLAYLIV,0,29,30,14,15,
icon:ISLNG01,ISLNG01,0,44,46,22,23,
icon:ISLNG02,ISLNG02,0,30,26,15,13,
icon:ISLNG03,ISLNG03,0,34,27,17,13,
icon:ISLNG04,ISLNG04,0,44,53,22,26,
icon:ISLNG05,ISLNG05,0,47,54,23,27,
icon:ISLNG06,ISLNG06,0,47,57,23,28,
icon:ISLNG07,ISLNG07,0,51,58,25,29,
icon:ISLNG08,ISLNG08,0,28,30,-2,-2,
icon:ISLNG08,ISLNG08,1,44,50,25,25,
icon:ISLNG10,ISLNG10,0,28,34,-2,1,
icon:ISLNG10,ISLNG10,1,44,51,23,23,
icon:ISORB,ISORB,0,53,52,26,26,
icon:ISPER01,ISPER01,0,62,61,31,30,
icon:ISPER02,ISPER02,0,63,64,31,32,
icon:ISPER03,ISPER03,0,63,64,31,32,
icon:ISPER04,ISPER04,0,64,61,32,30,
icon:ISPER05,ISPER05,0,66,61,33,30,
icon:ISPER06,ISPER06,0,64,63,32,31,
icon:ISPER07,ISPER07,0,65,63,32,31,
icon:ISPER08,ISPER08,0,64,62,32,31,
icon:ISPER09,ISPER09,0,65,61,32,30,
icon:ISPER10,ISPER10,0,66,60,33,30,
icon:ISPER11,ISPER11,0,32,33,0,0,
icon:ISPER11,ISPER11,1,64,64,32,32,
icon:ISPER12,ISPER12,0,64,61,32,30,
icon:ISTAF01,ISTAF01,0,48,47,24,23,
icon:ISTAF02,ISTAF02,0,64,63,32,31,
icon:ISTAF05,ISTAF05,0,64,63,32,31,
icon:ISTAF06,ISTAF06,0,61,59,30,29,
icon:ISTAF07,ISTAF07,0,64,61,32,30,
icon:ISTAF08,ISTAF08,0,64,63,32,31,
icon:ISTAF09,ISTAF09,0,57,53,28,26,
icon:ISTAF10,ISTAF10,0,59,59,29,29,
icon:ISTAF11,ISTAF11,0,64,64,32,32,
icon:ISTAF12,ISTAF12,0,64,62,32,31,
icon:ISTAF13,ISTAF13,0,62,63,31,31,
icon:ISTAF14,ISTAF14,0,64,62,32,31,
icon:ISTAF15,ISTAF15,0,53,54,26,27,
icon:ISTAF16,ISTAF16,0,66,63,33,31,
icon:ISTAF17,ISTAF17,0,66,62,33,31,
icon:ISTAF18,ISTAF18,0,65,61,32,30,
icon:ISTAF19,ISTAF19,0,64,64,32,32,
icon:ISTAF20,ISTAF20,0,65,61,32,30,
icon:ISTAF21,ISTAF21,0,32,33,0,0,
icon:ISTAF21,ISTAF21,1,64,64,32,32,
icon:ISTAF22,ISTAF22,0,62,64,31,32,
icon:ISTAF23,ISTAF23,0,32,33,0,0,
icon:ISTAF23,ISTAF23,1,64,64,32,32,
icon:ISTAF24,ISTAF24,0,64,64,32,32,
icon:ISW1H01,ISW1H01,0,52,49,26,24,
icon:ISW1H02,ISW1H02,0,51,48,25,24,
icon:ISW1H03,ISW1H03,0,53,50,26,25,
icon:ISW1H04,ISW1H04,0,50,45,25,22,
icon:ISW1H05,ISW1H05,0,51,49,25,24,
icon:ISW1H06,ISW1H06,0,50,48,25,24,
icon:ISW1H07,ISW1H07,0,39,33,19,16,
icon:ISW1H08,ISW1H08,0,38,36,19,18,
icon:ISW1H09,ISW1H09,0,40,38,20,19,
icon:ISW1H10,ISW1H10,0,43,44,21,22,
icon:ISW1H13,ISW1H13,0,53,50,26,25,
icon:ISW1H15,ISW1H15,0,59,46,29,23,
icon:ISW1H16,ISW1H16,0,59,46,29,23,
icon:ISW1H20,ISW1H20,0,57,47,28,23,
icon:ISW1H22,ISW1H22,0,57,47,28,23,
icon:ISW1H24,ISW1H24,0,49,45,24,22,
icon:ISW1H25,ISW1H25,0,48,43,24,21,
icon:ISW1H26,ISW1H26,0,44,37,22,18,
icon:ISW1H27,ISW1H27,0,48,38,24,19,
icon:ISW1H28,ISW1H28,0,43,37,21,18,
icon:ISW1H29,ISW1H29,0,41,33,20,16,
icon:ISW1H30,ISW1H30,0,62,49,31,24,
icon:ISW1H31,ISW1H31,0,56,51,28,25,
icon:ISW1H32,ISW1H32,0,63,52,31,26,
icon:ISW1H33,ISW1H33,0,52,49,26,24,
icon:ISW1H34,ISW1H34,0,57,51,28,25,
icon:ISW1H35,ISW1H35,0,55,55,27,27,
icon:ISW1H36,ISW1H36,0,54,51,27,25,
icon:ISW1H37,ISW1H37,0,54,48,27,24,
icon:ISW1H38,ISW1H38,0,56,52,28,26,
icon:ISW1H39,ISW1H39,0,54,52,27,26,
icon:ISW1H40,ISW1H40,0,61,52,30,26,
icon:ISW1H41,ISW1H41,0,54,54,27,27,
icon:ISW1H42,ISW1H42,0,55,52,27,26,
icon:ISW1H43,ISW1H43,0,65,52,32,26,
icon:ISW1H44,ISW1H44,0,63,50,31,25,
icon:ISW1H45,ISW1H45,0,65,52,32,26,
icon:ISW1H46,ISW1H46,0,50,40,25,20,
icon:ISW1H47,ISW1H47,0,50,40,25,20,
icon:ISW1H48,ISW1H48,0,45,36,22,18,
icon:ISW1H49,ISW1H49,0,45,37,22,18,
icon:ISW1H50,ISW1H50,0,63,46,31,23,
icon:ISW1H51,ISW1H51,0,64,55,32,27,
icon:ISW1H54,ISW1H54,0,58,55,29,27,
icon:ISW1H54A,ISW1H54A,0,40,38,20,19,
icon:ISW1H54B,ISW1H54B,0,43,40,21,20,
icon:ISW1H54C,ISW1H54C,0,22,23,0,0,
icon:ISW1H55,ISW1H55,0,65,52,32,26,
icon:ISW1H58,ISW1H58,0,28,28,14,14,
icon:ISW1H58,ISW1H58,1,53,50,20,18,
icon:ISW1H59,ISW1H59,0,53,50,26,25,
icon:ISW1H60,ISW1H60,0,32,32,16,16,
icon:ISW1H60,ISW1H60,1,55,53,27,26,
icon:ISW1H61,ISW1H61,0,57,55,28,27,
icon:ISW1H62,ISW1H62,0,29,29,14,14,
icon:ISW1H62,ISW1H62,1,57,52,28,26,
icon:ISW1H63,ISW1H63,0,60,55,30,27,
icon:ISW1H64,ISW1H64,0,29,29,14,14,
icon:ISW1H64,ISW1H64,1,62,60,31,30,
icon:ISW1H65,ISW1H65,0,61,59,30,29,
icon:ISW1H66,ISW1H66,0,30,27,15,13,
icon:ISW1H66,ISW1H66,1,56,41,28,20,
icon:ISW1H67,ISW1H67,0,29,32,14,16,
icon:ISW1H67,ISW1H67,1,46,37,23,18,
icon:ISW1H68,ISW1H68,0,27,28,13,14,
icon:ISW1H68,ISW1H68,1,68,53,34,26,
icon:ISW1H69,ISW1H69,0,68,53,34,26,
icon:ISW1H70,ISW1H70,0,31,30,15,15,
icon:ISW1H70,ISW1H70,1,68,54,34,27,
icon:ISW1H71,ISW1H71,0,68,54,34,27,
icon:ISW1H72,ISW1H72,0,32,30,16,15,
icon:ISW1H72,ISW1H72,1,55,51,27,25,
icon:ISW1H73,ISW1H73,0,32,32,16,16,
icon:ISW1H73,ISW1H73,1,56,49,28,24,
icon:ISW1H74,ISW1H74,0,26,26,13,13,
icon:ISW1H74,ISW1H74,1,45,42,22,21,
icon:ISW1H75,ISW1H75,0,30,29,15,14,
icon:ISW1H75,ISW1H75,1,65,51,32,25,
icon:ISW1H76,ISW1H76,0,31,27,15,13,
icon:ISW1H76,ISW1H76,1,64,49,32,24,
icon:ISW1H77,ISW1H77,0,32,32,16,16,
icon:ISW1H77,ISW1H77,1,62,59,31,29,
icon:ISW1HBS,ISW1HBS,0,51,48,25,24,
icon:ISW1HRC,ISW1HRC,0,59,47,29,23,
icon:ISW1HRN,ISW1HRN,0,50,48,25,24,
icon:ISW1HWK,ISW1HWK,0,71,52,35,26,
icon:ISW2H01,ISW2H01,0,62,59,31,29,
icon:ISW2H02,ISW2H02,0,62,62,31,31,
icon:ISW2H03,ISW2H03,0,64,64,32,32,
icon:ISW2H06,ISW2H06,0,62,62,31,31,
icon:ISW2H07,ISW2H07,0,62,62,31,31,
icon:ISW2H08,ISW2H08,0,60,63,30,31,
icon:ISW2H09,ISW2H09,0,60,60,30,30,
icon:ISW2H10,ISW2H10,0,62,64,31,32,
icon:ISW2H11,ISW2H11,0,61,60,30,30,
icon:ISW2H12,ISW2H12,0,61,60,30,30,
icon:ISW2H13,ISW2H13,0,64,61,32,30,
icon:ISW2H14,ISW2H14,0,63,62,31,31,
icon:ISW2H15,ISW2H15,0,64,61,32,30,
icon:ISW2H15A,ISW2H15A,0,34,28,17,14,
icon:ISW2H16,ISW2H16,0,64,60,0,0,
icon:ISW2H17,ISW2H17,0,32,32,16,16,
icon:ISW2H17,ISW2H17,1,64,64,32,32,
icon:ISW2H20,ISW2H20,0,31,31,-2,-1,
icon:ISW2H20,ISW2H20,1,62,62,31,31,
icon:ISW2H21,ISW2H21,0,32,33,0,0,
icon:ISW2H21,ISW2H21,1,64,64,32,32,
icon:ISWOSPDR,ISWOSPDR,0,31,31,15,15,
icon:ISWSEEK,ISWSEEK,0,28,30,14,15,
icon:ITOME01,ITOME01,0,26,24,-4,-3,
icon:ITOME01,ITOME01,1,53,51,25,25,
icon:ITOME02A,ITOME02A,0,26,23,-4,-4,
icon:ITOME02A,ITOME02A,1,43,45,25,25,
icon:IWAND02,IWAND02,0,49,47,24,23,
icon:IWAND03,IWAND03,0,46,44,23,22,
icon:IWAND04,IWAND04,0,47,45,23,22,
icon:IWAND05,IWAND05,0,46,44,23,22,
icon:IWAND06,IWAND06,0,46,44,23,22,
icon:IWAND07,IWAND07,0,50,48,25,24,
icon:IWAND08,IWAND08,0,48,46,24,23,
icon:IWAND09,IWAND09,0,49,47,24,23,
icon:IWAND10,IWAND10,0,48,46,24,23,
icon:IWAND11,IWAND11,0,51,48,25,24,
icon:IWAND12,IWAND12,0,49,48,24,24,
icon:IWAND13,IWAND13,0,46,48,23,24,
icon:IWAND14,IWAND14,0,49,48,24,24,
icon:IWAND18,IWAND18,0,32,33,0,0,
icon:IWAND18,IWAND18,1,64,64,32,32,
icon:IWAND19,IWAND19,0,32,33,0,0,
icon:IWAND19,IWAND19,1,64,64,32,32,
icon:IWINGS01,IWINGS01,0,50,72,25,36,
icon:IWOLF,IWOLF,0,30,28,15,14,
icon:IXBOW01,IXBOW01,0,51,50,25,25,
icon:IXBOW02,IXBOW02,0,51,50,25,25,
icon:IXBOW03,IXBOW03,0,53,49,26,24,
icon:IXBOW04,IXBOW04,0,32,32,16,16,
icon:IXBOW05,IXBOW05,0,50,46,25,23,
icon:IXBOW06,IXBOW06,0,44,42,22,21,
icon:IXBOW07,IXBOW07,0,54,50,27,25,
icon:IXBOW08,IXBOW08,0,60,58,30,29,
icon:IXBOW10,IXBOW10,0,57,54,28,27,
icon:IXBOW11,IXBOW11,0,35,40,17,20,
icon:IXBOW12,IXBOW12,0,50,60,25,30,
icon:IXBOW13,IXBOW13,0,54,53,27,26,
icon:IXBOW14,IXBOW14,0,55,54,27,27,
icon:IXBOW15,IXBOW15,0,27,30,-3,-2,
icon:IXBOW15,IXBOW15,1,51,56,25,25,
icon:IXBOW17,IXBOW17,0,32,31,-2,-1,
icon:IXBOW17,IXBOW17,1,54,50,27,24,
icon:IXBOW18,IXBOW18,0,29,29,-2,-1,
icon:IXBOW18,IXBOW18,1,57,58,28,29,
icon:MDKSUMM,MDKSUMM,0,32,32,0,0,
icon:OHAROW50,OHAROW50,0,32,33,0,0,
icon:OHAROW50,OHAROW50,1,64,64,32,32,
icon:OHBCNOSH,OHBCNOSH,0,111,250,56,125,
icon:OHBCOM03,OHBCOM03,0,173,190,0,0,5
icon:OHBCOM05,OHBCOM05,0,200,180,0,0,7
icon:OHBCOM07,OHBCOM07,0,190,166,0,0,8
icon:OHBCOM12,OHBCOM12,0,26,28,-2,-1,
icon:OHBCOM12,OHBCOM12,1,30,33,15,15,
icon:OHBDUST1,OHBDUST1,0,68,50,34,25,
icon:OHBDUST2,OHBDUST2,0,68,50,34,25,
icon:OHBINOSH,OHBINOSH,0,32,32,0,0,
icon:OHBINOSH,OHBINOSH,1,38,63,19,32,
icon:OHBIOM03,OHBIOM03,0,50,55,25,27,
icon:OHBIOM05,OHBIOM05,0,56,50,28,25,
icon:OHBIOM07,OHBIOM07,0,24,25,12,12,
icon:OHBIPN03,OHBIPN03,0,28,58,14,29,
icon:OHBIPN05,OHBIPN05,0,28,58,14,29,
icon:OHBIPN06,OHBIPN06,0,28,58,14,29,
icon:OHBIPN07,OHBIPN07,0,28,58,14,29,
icon:OHBIPN10,OHBIPN10,0,28,58,14,29,
icon:OHBIRNG2,OHBIRNG2,0,29,21,11,8,
icon:OHBISHL1,OHBISHL1,0,46,63,23,31,
icon:OHBOLT50,OHBOLT50,0,32,33,0,0,
icon:OHBOLT50,OHBOLT50,1,64,64,32,32,
icon:OHBPTN03,OHBPTN03,0,92,190,0,0,3
icon:OHBPTN05,OHBPTN05,0,92,190,0,0,7
icon:OHBPTN06,OHBPTN06,0,92,190,0,0,7
icon:OHBPTN07,OHBPTN07,0,92,190,0,0,6
icon:OHBPTN10,OHBPTN10,0,92,190,0,0,6
icon:OHBREW06,OHBREW06,0,15,31,-9,-1,
icon:OHBREW06,OHBREW06,1,34,61,17,30,
icon:OHCHAN50,OHCHAN50,0,50,59,25,29,
icon:OHDAPPLE,OHDAPPLE,0,185,190,0,0,6
icon:OHDART50,OHDART50,0,31,30,15,15,
icon:OHDART51,OHDART51,0,31,30,15,15,
icon:OHDCACOR,OHDCACOR,0,198,190,0,0,8
icon:OHDCCRYS,OHDCCRYS,0,156,180,0,0,6
icon:OHDCS2HA,OHDCS2HA,0,147,190,0,0,6
icon:OHDCS2HB,OHDCS2HB,0,161,190,0,0,8
